N.rep,data.type,N.col,expr,time
316,data.table,13318,reshape2::melt-0,559924760
316,data.table,13318,tidyr::pivot_longer-0,226008560
316,data.table,13318,nc::capture_melt_single-0,1059634200
316,data.table,13318,reshape2::melt-0,574860760
316,data.table,13318,tidyr::gather-0,703321880
316,data.table,13318,tidyr::pivot_longer-4,267351640
316,data.table,13318,cdata::unpivot_to_blocks-4,4340575080
316,data.table,13318,data.table::melt-4,199416680
316,data.table,13318,tidyfast::dt_pivot_longer-0,37288040
316,data.table,13318,tidyfast::dt_pivot_longer-4,223676040
316,data.table,13318,tidyr::gather-0,940618520
316,data.table,13318,cdata::unpivot_to_blocks-4,4481236120
316,data.table,13318,tidyr::gather-0,654491600
316,data.table,13318,utils::stack-4,1614717000
316,data.table,13318,tidyr::pivot_longer-0,224126520
316,data.table,13318,nc::capture_melt_single-0,1034470480
316,data.table,13318,reshape2::melt-4,1931143520
316,data.table,13318,tidyr::gather-4,1989522880
316,data.table,13318,data.table::melt-4,198668520
316,data.table,13318,tidyr::gather-4,2063798800
316,data.table,13318,cdata::unpivot_to_blocks-4,4649363560
316,data.table,13318,reshape2::melt-4,1899697240
316,data.table,13318,data.table::melt-4,198552280
316,data.table,13318,nc::capture_melt_single-4,990330040
316,data.table,13318,utils::stack-4,1626287000
316,data.table,13318,tidyr::gather-4,2017316560
316,data.table,13318,cdata::unpivot_to_blocks-0,3005156120
316,data.table,13318,nc::capture_melt_single-4,1010226280
316,data.table,13318,data.table::melt-0,27502840
316,data.table,13318,data.table::melt-0,27517320
316,data.table,13318,tidyr::pivot_longer-0,239390480
316,data.table,13318,tidyfast::dt_pivot_longer-4,255814720
316,data.table,13318,tidyr::gather-4,2188787920
316,data.table,13318,tidyr::gather-4,1984540640
316,data.table,13318,cdata::unpivot_to_blocks-4,4320682480
316,data.table,13318,tidyr::gather-4,2005655160
316,data.table,13318,tidyfast::dt_pivot_longer-0,37702640
316,data.table,13318,cdata::unpivot_to_blocks-0,2972589000
316,data.table,13318,nc::capture_melt_single-0,1057170680
316,data.table,13318,tidyfast::dt_pivot_longer-4,213748440
316,data.table,13318,tidyfast::dt_pivot_longer-4,214101880
316,data.table,13318,cdata::unpivot_to_blocks-0,2979459120
316,data.table,13318,cdata::unpivot_to_blocks-0,3119851640
316,data.table,13318,nc::capture_melt_single-4,989955120
316,data.table,13318,nc::capture_melt_single-0,1043965360
316,data.table,13318,utils::stack-0,266779160
316,data.table,13318,nc::capture_melt_single-4,989604120
316,data.table,13318,utils::stack-4,1634665720
316,data.table,13318,tidyr::gather-0,693959960
316,data.table,13318,utils::stack-4,1632248600
316,data.table,13318,tidyr::pivot_longer-4,264246160
316,data.table,13318,cdata::unpivot_to_blocks-4,4357884160
316,data.table,13318,tidyr::pivot_longer-4,266329560
316,data.table,13318,tidyfast::dt_pivot_longer-0,91648600
316,data.table,13318,cdata::unpivot_to_blocks-0,3145584320
316,data.table,13318,nc::capture_melt_single-0,1043147960
316,data.table,13318,nc::capture_melt_single-0,1051178960
316,data.table,13318,tidyr::pivot_longer-0,229044400
316,data.table,13318,tidyfast::dt_pivot_longer-4,213536880
316,data.table,13318,reshape2::melt-4,1893237160
316,data.table,13318,reshape2::melt-0,576124440
316,data.table,13318,tidyfast::dt_pivot_longer-4,212085240
316,data.table,13318,data.table::melt-4,198264840
316,data.table,13318,tidyr::pivot_longer-0,232357320
316,data.table,13318,tidyr::pivot_longer-4,297741880
316,data.table,13318,tidyr::pivot_longer-0,235284600
316,data.table,13318,cdata::unpivot_to_blocks-4,4456436920
316,data.table,13318,utils::stack-0,270392560
316,data.table,13318,tidyr::pivot_longer-4,257077320
316,data.table,13318,tidyfast::dt_pivot_longer-4,215200720
316,data.table,13318,tidyr::pivot_longer-4,261479720
316,data.table,13318,tidyr::pivot_longer-0,221594480
316,data.table,13318,cdata::unpivot_to_blocks-0,2996496080
316,data.table,13318,data.table::melt-4,201824080
316,data.table,13318,tidyfast::dt_pivot_longer-4,216896640
316,data.table,13318,data.table::melt-0,27914520
316,data.table,13318,reshape2::melt-4,1929386800
316,data.table,13318,reshape2::melt-4,1930117280
316,data.table,13318,reshape2::melt-0,622028440
316,data.table,13318,reshape2::melt-0,772146240
316,data.table,13318,nc::capture_melt_single-4,969359800
316,data.table,13318,utils::stack-0,299461800
316,data.table,13318,reshape2::melt-4,1912543120
316,data.table,13318,tidyr::pivot_longer-4,264022720
316,data.table,13318,tidyr::gather-4,2005822240
316,data.table,13318,cdata::unpivot_to_blocks-0,3126526480
316,data.table,13318,nc::capture_melt_single-0,1066019320
1000,data.table,42046,tidyr::pivot_longer-0,831242200
1000,data.table,42046,tidyfast::dt_pivot_longer-4,749056960
1000,data.table,42046,tidyfast::dt_pivot_longer-0,149147640
1000,data.table,42046,nc::capture_melt_single-0,3586618840
1000,data.table,42046,reshape2::melt-4,6660682480
1000,data.table,42046,tidyr::gather-0,2537164760
1000,data.table,42046,tidyr::gather-0,2566036800
1000,data.table,42046,tidyfast::dt_pivot_longer-4,805084000
1000,data.table,42046,nc::capture_melt_single-0,3725633600
1000,data.table,42046,tidyr::gather-0,2558232240
1000,data.table,42046,tidyfast::dt_pivot_longer-0,162630600
1000,data.table,42046,data.table::melt-0,103337800
1000,data.table,42046,utils::stack-0,1165507440
1000,data.table,42046,cdata::unpivot_to_blocks-0,37388759640
1000,data.table,42046,tidyr::pivot_longer-4,981521640
1000,data.table,42046,tidyr::pivot_longer-0,909619600
1000,data.table,42046,nc::capture_melt_single-0,3730067480
1000,data.table,42046,cdata::unpivot_to_blocks-0,37228637840
1000,data.table,42046,cdata::unpivot_to_blocks-4,42020353360
1000,data.table,42046,utils::stack-4,5597832840
1000,data.table,42046,tidyr::gather-4,6840415920
1000,data.table,42046,cdata::unpivot_to_blocks-0,37402311960
1000,data.table,42046,reshape2::melt-4,6455606480
1000,data.table,42046,tidyr::pivot_longer-4,987326960
1000,data.table,42046,data.table::melt-4,749084320
1000,data.table,42046,nc::capture_melt_single-4,3638798280
1000,data.table,42046,cdata::unpivot_to_blocks-4,42080601680
1000,data.table,42046,reshape2::melt-0,2202486880
1000,data.table,42046,cdata::unpivot_to_blocks-4,42020358200
1000,data.table,42046,data.table::melt-4,742074800
1000,data.table,42046,reshape2::melt-0,2172301000
1000,data.table,42046,tidyfast::dt_pivot_longer-0,158243200
1000,data.table,42046,data.table::melt-4,746305480
1000,data.table,42046,reshape2::melt-4,6850838240
1000,data.table,42046,tidyfast::dt_pivot_longer-0,158060960
1000,data.table,42046,tidyfast::dt_pivot_longer-4,791280240
1000,data.table,42046,reshape2::melt-0,2279854960
1000,data.table,42046,data.table::melt-0,102242320
1000,data.table,42046,data.table::melt-0,102485680
1000,data.table,42046,nc::capture_melt_single-4,3347662000
1000,data.table,42046,nc::capture_melt_single-4,3368378120
1000,data.table,42046,tidyr::pivot_longer-4,1355817680
1000,data.table,42046,nc::capture_melt_single-4,3256193960
1000,data.table,42046,cdata::unpivot_to_blocks-4,42187612240
1000,data.table,42046,utils::stack-0,1135810000
1000,data.table,42046,data.table::melt-0,102386400
1000,data.table,42046,tidyr::pivot_longer-0,1211076920
1000,data.table,42046,utils::stack-4,5562610640
1000,data.table,42046,reshape2::melt-0,1887270280
1000,data.table,42046,nc::capture_melt_single-4,3344229800
1000,data.table,42046,tidyr::gather-4,7283517040
1000,data.table,42046,tidyr::pivot_longer-0,804004400
1000,data.table,42046,tidyfast::dt_pivot_longer-4,744141200
1000,data.table,42046,tidyr::gather-0,2607216560
1000,data.table,42046,tidyr::pivot_longer-0,826964000
1000,data.table,42046,nc::capture_melt_single-4,3308167400
1000,data.table,42046,reshape2::melt-0,1950707800
1000,data.table,42046,tidyr::pivot_longer-4,943340760
1000,data.table,42046,tidyr::gather-4,6944863560
1000,data.table,42046,reshape2::melt-4,6773651200
1000,data.table,42046,tidyfast::dt_pivot_longer-4,745977680
1000,data.table,42046,nc::capture_melt_single-4,3405971920
1000,data.table,42046,tidyr::gather-4,6567060400
1000,data.table,42046,utils::stack-0,1305453440
1000,data.table,42046,nc::capture_melt_single-0,3421927160
1000,data.table,42046,nc::capture_melt_single-0,3431017520
1000,data.table,42046,tidyr::gather-4,6947731920
1000,data.table,42046,tidyfast::dt_pivot_longer-4,801003480
1000,data.table,42046,reshape2::melt-0,1915150200
1000,data.table,42046,tidyr::gather-4,6939322040
1000,data.table,42046,tidyr::pivot_longer-4,990737720
1000,data.table,42046,nc::capture_melt_single-0,3747921960
1000,data.table,42046,tidyr::gather-4,6926016480
1000,data.table,42046,reshape2::melt-4,6467710320
1000,data.table,42046,nc::capture_melt_single-0,3505495760
1000,data.table,42046,reshape2::melt-4,6826466240
1000,data.table,42046,reshape2::melt-4,6479229360
1000,data.table,42046,utils::stack-0,993053760
1000,data.table,42046,utils::stack-4,5216816920
1000,data.table,42046,tidyr::pivot_longer-0,876280960
1000,data.table,42046,data.table::melt-4,699328960
1000,data.table,42046,cdata::unpivot_to_blocks-0,37473493280
1000,data.table,42046,utils::stack-0,946849000
1000,data.table,42046,tidyfast::dt_pivot_longer-0,161834320
1000,data.table,42046,data.table::melt-0,104144000
1000,data.table,42046,utils::stack-0,918344280
1000,data.table,42046,tidyr::pivot_longer-0,845202640
1000,data.table,42046,tidyr::gather-0,2312232640
1000,data.table,42046,data.table::melt-0,102576600
1000,data.table,42046,nc::capture_melt_single-0,3557542920
1000,data.table,42046,tidyr::gather-4,7151364520
1000,data.table,42046,utils::stack-4,5573234200
1000,data.table,42046,cdata::unpivot_to_blocks-4,41968432600
1000,data.table,42046,reshape2::melt-0,2054126760
1000,data.table,42046,utils::stack-0,1049537880
1000,data.table,42046,tidyr::pivot_longer-0,1240892720
1000,data.table,42046,utils::stack-0,926978680
1000,data.table,42046,tidyfast::dt_pivot_longer-4,750433200
1000,data.table,42046,cdata::unpivot_to_blocks-4,41881846800
1000,data.table,42046,nc::capture_melt_single-0,3658166760
1000,data.table,42046,tidyfast::dt_pivot_longer-4,751566520
1000,data.table,42046,tidyfast::dt_pivot_longer-0,231870080
1000,data.table,42046,data.table::melt-0,102451600
1000,data.table,42046,utils::stack-4,5942143160
1000,data.table,42046,cdata::unpivot_to_blocks-0,37450011360
1000,data.table,42046,cdata::unpivot_to_blocks-4,41996414920
1000,data.table,42046,utils::stack-4,5807753360
1000,data.table,42046,nc::capture_melt_single-4,3780397600
1000,data.table,42046,utils::stack-4,6479836000
1000,data.table,42046,reshape2::melt-0,2003312320
1000,data.table,42046,tidyfast::dt_pivot_longer-0,147403840
1000,data.table,42046,data.table::melt-0,107011920
1000,data.table,42046,cdata::unpivot_to_blocks-0,39671952920
1000,data.table,42046,tidyfast::dt_pivot_longer-0,148585720
1000,data.table,42046,tidyr::pivot_longer-4,1030090760
1000,data.table,42046,tidyr::pivot_longer-4,989920080
1000,data.table,42046,nc::capture_melt_single-4,3691835440
1000,data.table,42046,data.table::melt-4,796841960
1000,data.table,42046,tidyr::gather-0,2858832560
1000,data.table,42046,tidyr::pivot_longer-4,1071290160
1000,data.table,42046,data.table::melt-4,805031840
1000,data.table,42046,data.table::melt-4,794817760
1000,data.table,42046,reshape2::melt-4,6869231680
1000,data.table,42046,tidyr::gather-4,7516392720
1000,data.table,42046,tidyr::pivot_longer-4,1042540720
1000,data.table,42046,data.table::melt-4,788988200
1000,data.table,42046,cdata::unpivot_to_blocks-0,40247246120
1000,data.table,42046,cdata::unpivot_to_blocks-4,44918064600
1000,data.table,42046,cdata::unpivot_to_blocks-4,45567988400
1000,data.table,42046,cdata::unpivot_to_blocks-0,40949381400
1000,data.table,42046,tidyr::pivot_longer-4,1543166680
1000,data.table,42046,nc::capture_melt_single-4,3707593640
1000,data.table,42046,data.table::melt-0,105280320
1000,data.table,42046,data.table::melt-4,855105800
1000,data.table,42046,data.table::melt-4,808847200
1000,data.table,42046,utils::stack-4,7007017800
1000,data.table,42046,utils::stack-4,6764990640
1000,data.table,42046,tidyfast::dt_pivot_longer-0,162772520
1000,data.table,42046,reshape2::melt-4,7660981880
1000,data.table,42046,data.table::melt-0,116721280
1000,data.table,42046,utils::stack-0,1081384280
1000,data.table,42046,cdata::unpivot_to_blocks-4,46430482920
1000,data.table,42046,tidyr::gather-0,2523105840
1000,data.table,42046,tidyr::gather-0,2515718840
1000,data.table,42046,cdata::unpivot_to_blocks-0,41379999200
1000,data.table,42046,tidyr::gather-4,8421151680
1000,data.table,42046,tidyfast::dt_pivot_longer-4,821850360
1000,data.table,42046,reshape2::melt-4,8266696160
1000,data.table,42046,utils::stack-4,6719935320
1000,data.table,42046,tidyr::gather-0,2678665520
1000,data.table,42046,reshape2::melt-0,2223054320
1000,data.table,42046,nc::capture_melt_single-0,4104897040
1000,data.table,42046,tidyr::pivot_longer-0,1411403000
1000,data.table,42046,cdata::unpivot_to_blocks-0,41367248880
1000,data.table,42046,tidyfast::dt_pivot_longer-4,894577680
1000,data.table,42046,tidyr::pivot_longer-0,998214680
1000,data.table,42046,tidyfast::dt_pivot_longer-0,183459360
1000,data.table,42046,utils::stack-0,1557109600
1000,data.table,42046,reshape2::melt-0,2411289400
1000,data.table,42046,tidyr::gather-0,2607115400
