0.025935	0.003246	0.001555	0.000977	0.000531	0.000701	0.000818	0.000531	0.000458	0.000641	0.000246	0.000528	0.000421	0.000661	0.000612	0.000627	0.000944	0.00132	0.000986	0.001184	0.000885	0.001109	0.001173	0.001802	0.001643	0.001207	0.001267	0.000972	0.001639	0.001578	0.001069	0.001724	0.001103	0.00194	0.002143	0.002005	0.001816	0.002356	0.002553	0.002364	0.002852	0.001973	0.003326	0.003222	0.003218	0.00424	0.00465	0.005339	0.004994	0.005195	0.006872	0.003745	0.004976	0.008516	0.008192	0.00731	0.01097	0.01063	0.011007	0.012878	0.013294	0.015784	0.016077	0.017821	0.016958	0.023307	0.023905	0.02771	0.025783	0.032204	0.033275	0.028527	0.04818	0.046938	0.052476	0.051559	0.058661	0.070798	0.085121	0.090012	0.103103	0.088636	0.113326	0.113831	0.149784	0.156183	0.179263	0.191489	0.199606	0.239289	0.290633	0.258398	0.285407	0.272492	0.341547	0.266993	0.593007	0.331194	0.43692	0.550585	0.208008
0.023439	0.003599	0.000824	0.001337	0.000625	0.000827	0.000756	0.000231	0.00052	0.00058	0.000582	0.000367	0.00033	0.000489	0.000585	0.00076	0.000621	0.000701	0.00093	0.000979	0.001338	0.000815	0.00103	0.000505	0.001213	0.001346	0.001054	0.001044	0.001232	0.00136	0.001302	0.001382	0.001241	0.001801	0.001296	0.00179	0.0018	0.00195	0.001608	0.001864	0.002187	0.002919	0.002691	0.003324	0.002815	0.003909	0.003498	0.004614	0.00484	0.00568	0.006976	0.006355	0.006555	0.0066	0.009067	0.007701	0.01304	0.009612	0.011143	0.013632	0.014797	0.013165	0.017682	0.019	0.020819	0.020461	0.024291	0.022371	0.028276	0.028866	0.03459	0.039937	0.045964	0.045695	0.051341	0.064277	0.068289	0.070956	0.087529	0.098272	0.09289	0.097801	0.108131	0.13282	0.15647	0.178715	0.191057	0.193007	0.21341	0.188364	0.267887	0.277153	0.331636	0.30573	0.308217	0.447325	0.218385	0.44034	0.453613	0.647748	0.821918
0.027723	0.003541	0.001517	0.001384	0.000779	0.000628	0.000825	0.00064	0.000452	0.000584	0.000578	0.000462	0.000671	0.000459	0.000347	0.000508	0.000601	0.000845	0.000853	0.000383	0.00098	0.00052	0.000732	0.001006	0.000567	0.000984	0.001045	0.001037	0.001364	0.000881	0.000744	0.001183	0.001624	0.000996	0.000863	0.002447	0.001865	0.001643	0.002074	0.002243	0.002573	0.002175	0.003151	0.002763	0.002595	0.003812	0.004556	0.004624	0.004859	0.004948	0.005844	0.005974	0.009475	0.007917	0.007417	0.008575	0.007781	0.010514	0.013004	0.010874	0.014899	0.012801	0.016985	0.016854	0.020516	0.021917	0.021944	0.026767	0.026555	0.027446	0.031274	0.03523	0.044274	0.048927	0.055064	0.062511	0.073967	0.072262	0.07473	0.094831	0.095056	0.086333	0.109561	0.11583	0.145478	0.165063	0.172386	0.167266	0.230211	0.251693	0.193054	0.212011	0.292418	0.249928	0.181973	0.373335	0.292969	0.364218	0.578927	0.344828	0.525855
0.021911	0.002659	0.001617	0.001381	0.000863	0.000691	0.000312	0.00053	0.000844	0.000565	0.000465	0.000402	0.00092	0.000607	0.000784	0.000346	0.000577	0.000523	0.00084	0.000613	0.001141	0.000673	0.000878	0.00043	0.001409	0.000488	0.000484	0.000959	0.000815	0.001346	0.001206	0.00101	0.001297	0.001527	0.000848	0.001002	0.000859	0.001281	0.001912	0.002838	0.002295	0.002339	0.003213	0.00291	0.003623	0.004125	0.003982	0.004372	0.005055	0.005563	0.004664	0.004392	0.007453	0.007143	0.007851	0.005985	0.008822	0.01173	0.013225	0.010996	0.01237	0.010637	0.013725	0.016557	0.019694	0.022494	0.018091	0.02225	0.02518	0.030202	0.033744	0.031805	0.03979	0.049743	0.04814	0.058371	0.057957	0.058166	0.076088	0.076152	0.0833	0.090467	0.107886	0.123887	0.133232	0.124352	0.151501	0.1647	0.155802	0.199745	0.272609	0.216696	0.276979	0.258675	0.21793	0.351897	0.39018	0.201949	0.322729	0.259441	0.739599
0.021564	0.002919	0.00141	0.00157	0.000903	0.00073	0.00073	0.000489	0.000384	0.000368	0.000675	0.000347	0.000343	0.000459	0.000363	0.000195	0.000551	0.00072	0.001115	0.000757	0.000762	0.000981	0.00096	0.001226	0.000919	0.000834	0.001514	0.001502	0.000813	0.00141	0.001332	0.000862	0.001	0.000879	0.001654	0.000913	0.001209	0.001423	0.002123	0.002185	0.001059	0.001499	0.002547	0.002458	0.003134	0.003302	0.003231	0.003736	0.00446	0.004084	0.005115	0.004298	0.006512	0.00797	0.006968	0.006024	0.008915	0.009098	0.011838	0.013232	0.015816	0.009592	0.013898	0.015642	0.017589	0.01938	0.021067	0.019666	0.024214	0.029646	0.032298	0.031416	0.03987	0.045959	0.054662	0.062672	0.065254	0.062868	0.079606	0.077356	0.0925	0.082311	0.100472	0.10269	0.136658	0.140216	0.166438	0.172183	0.180292	0.21693	0.17722	0.258453	0.285279	0.244484	0.34826	0.376327	0.34788	0.304311	0.790058	0.435677	0.398495
0.020933	0.002579	0.001543	0.001034	0.000932	0.000471	0.000428	0.000599	0.000221	0.000431	0.000262	0.000448	0.000404	0.000571	0.00063	0.000484	0.000716	0.00055	0.000646	0.000666	0.000528	0.000833	0.000898	0.000951	0.001143	0.000559	0.000827	0.001161	0.000745	0.000605	0.000867	0.001125	0.000528	0.001128	0.001281	0.001649	0.001401	0.001627	0.0017	0.001692	0.00225	0.001971	0.00228	0.00233	0.002689	0.003825	0.003623	0.004126	0.004405	0.004812	0.005705	0.005776	0.007136	0.006464	0.009138	0.009047	0.007428	0.007251	0.009747	0.011484	0.012434	0.010119	0.014523	0.01731	0.01794	0.022351	0.021441	0.023459	0.029868	0.02794	0.030635	0.034038	0.03892	0.044772	0.046864	0.064049	0.066713	0.068349	0.074563	0.079008	0.086952	0.085173	0.104528	0.111092	0.148743	0.147025	0.137949	0.16023	0.178619	0.219514	0.248459	0.179952	0.175013	0.296467	0.310782	0.255337	0.333507	0.361584	0.491938	0.759253	0.469575
0.021704	0.002439	0.001716	0.001416	0.000868	0.000252	0.000426	0.00034	0.000512	0.000265	0.000287	0.000365	0.000727	0.000345	0.000627	0.0004	0.000363	0.000519	0.00048	0.000571	0.000663	0.000375	0.000301	0.000814	0.000866	0.000423	0.000831	0.001026	0.000676	0.000671	0.000934	0.00073	0.000727	0.001317	0.001393	0.002152	0.001713	0.002086	0.001963	0.001686	0.003021	0.001959	0.00218	0.003151	0.002715	0.003141	0.002764	0.003153	0.004039	0.004987	0.004924	0.00501	0.005169	0.006464	0.006459	0.005995	0.008519	0.009388	0.011456	0.012148	0.010093	0.00956	0.013081	0.015332	0.0209	0.019898	0.018484	0.024311	0.027573	0.027794	0.027241	0.033792	0.040869	0.039578	0.048345	0.05701	0.066712	0.064449	0.074521	0.084351	0.092524	0.086007	0.10988	0.114118	0.127778	0.127521	0.171713	0.178997	0.214277	0.242898	0.235831	0.167639	0.226489	0.297485	0.219542	0.289919	0.431175	0.236593	0.323027	0.169492	0
0.021615	0.002258	0.00109	0.000954	0.000526	0.000616	0.000502	0.000211	0.000423	0.000298	0.000353	0.000523	0.000728	0.000558	0.000746	0.000739	0.0004	0.000482	0.000777	0.000682	0.000923	0.000657	0.000668	0.000518	0.000726	0.000568	0.001252	0.000959	0.000811	0.000937	0.000933	0.000863	0.000926	0.000987	0.001315	0.001916	0.001741	0.001428	0.00172	0.001528	0.002591	0.001467	0.002373	0.002259	0.002881	0.003964	0.003526	0.004222	0.003693	0.004761	0.004424	0.005458	0.005943	0.006811	0.006737	0.006886	0.009778	0.008473	0.010084	0.010281	0.013624	0.012008	0.014022	0.018706	0.016838	0.019543	0.020381	0.022441	0.024723	0.033195	0.029502	0.034594	0.041404	0.044167	0.051571	0.049292	0.060347	0.064612	0.081265	0.08137	0.094402	0.089481	0.10507	0.124678	0.14787	0.145364	0.174285	0.204853	0.175419	0.212532	0.201118	0.245611	0.308979	0.250649	0.276936	0.391837	0.36395	0.491282	0.524705	0.801652	1.023891
0.021344	0.002002	0.001356	0.001164	0.000674	0.000724	0.000531	0.000416	0.000505	0.000506	0.000339	0.000658	0.000379	0.000415	0.000278	0.000172	0.000398	0.000743	0.000361	0.00058	0.000746	0.000634	0.000796	0.000804	0.000873	0.000572	0.00077	0.000413	0.001153	0.001405	0.000929	0.001456	0.000991	0.000724	0.000851	0.001372	0.001248	0.001532	0.002295	0.002121	0.001456	0.001674	0.002509	0.002932	0.002262	0.003531	0.002941	0.003151	0.004602	0.006212	0.00542	0.005189	0.00592	0.006702	0.006294	0.005804	0.008508	0.008306	0.009877	0.009076	0.011255	0.01211	0.014801	0.018149	0.017262	0.020335	0.017369	0.021728	0.0204	0.030801	0.027715	0.028029	0.038119	0.046553	0.044231	0.051699	0.061132	0.062686	0.076501	0.083586	0.088635	0.092711	0.115303	0.114155	0.139376	0.14325	0.164993	0.174673	0.155227	0.207766	0.216638	0.253837	0.225652	0.354829	0.388848	0.280882	0.458486	0.229962	0.486905	0.219968	0.702083
0.022006	0.003103	0.000801	0.00109	0.000774	0.000474	0.000602	0.000326	0.000332	0.000378	0.000378	0.000169	0.000263	0.000283	0.000155	0.000499	0.000286	0.000512	0.000629	0.000541	0.000386	0.000677	0.000983	0.000574	0.000578	0.000647	0.000354	0.001112	0.000958	0.000943	0.000931	0.001123	0.001055	0.001316	0.000785	0.000912	0.001431	0.001901	0.001793	0.001887	0.001982	0.001592	0.002091	0.002647	0.003143	0.00347	0.003393	0.004196	0.004134	0.004614	0.003945	0.003817	0.005724	0.006129	0.007377	0.00803	0.008169	0.006965	0.009796	0.011015	0.010129	0.012677	0.014656	0.015339	0.020018	0.019812	0.021809	0.021742	0.024676	0.02593	0.028895	0.03189	0.035146	0.042219	0.054439	0.057365	0.061549	0.060926	0.081645	0.08309	0.085296	0.084777	0.110968	0.126466	0.134508	0.159971	0.16644	0.189358	0.189244	0.19588	0.218229	0.210582	0.273698	0.283544	0.321447	0.289844	0.36128	0.409609	0.244184	0.661667	0.79034
