obsTime,lon,lat
2019-10-01T03:20:00Z,141.12,-37.1
2019-10-01T03:20:00Z,141.14,-37.1
2019-10-01T03:20:00Z,141.12,-37.12
2019-10-01T03:20:00Z,141.14,-37.12
2019-10-01T03:20:00Z,141.16,-37.12
2019-10-01T03:20:00Z,141.12,-37.14
2019-10-01T03:20:00Z,141.14,-37.14
2019-10-01T03:20:00Z,141.16,-37.14
2019-10-01T03:20:00Z,141.12,-37.16
2019-10-01T03:20:00Z,141.14,-37.16
2019-10-01T03:40:00Z,141.10001,-37.12
2019-10-01T03:40:00Z,141.10001,-37.14
2019-10-01T04:00:00Z,141.10001,-37.12
2019-10-01T04:00:00Z,141.12,-37.12
2019-10-01T04:00:00Z,141.14,-37.12
2019-10-01T04:00:00Z,141.10001,-37.14
2019-10-01T04:00:00Z,141.12,-37.14
2019-10-01T04:00:00Z,141.14,-37.14
2019-10-01T04:30:00Z,141.3,-37.64
2019-10-01T04:30:00Z,141.3,-37.66
2019-10-01T05:10:00Z,141.3,-37.64
2019-10-01T05:10:00Z,141.3,-37.66
2019-10-02T03:00:00Z,141.48,-37.34
2019-10-02T03:50:00Z,141.48,-37.36
2019-10-02T04:30:00Z,141.45999,-37.36
2019-10-02T04:40:00Z,141.48,-37.34
2019-10-02T04:40:00Z,141.48,-37.36
2019-10-02T04:40:00Z,147.16,-37.84
2019-10-02T04:40:00Z,147.16,-37.86
2019-10-02T04:50:00Z,141.45999,-37.34
2019-10-02T04:50:00Z,148.12,-37.57999
2019-10-02T05:00:00Z,141.45999,-37.34
2019-10-02T05:00:00Z,141.48,-37.34
2019-10-02T05:00:00Z,141.45999,-37.36
2019-10-02T05:00:00Z,141.48,-37.36
2019-10-02T05:00:00Z,148.08,-37.57999
2019-10-02T05:00:00Z,148.10001,-37.57999
2019-10-02T05:00:00Z,148.12,-37.57999
2019-10-02T05:50:00Z,147.16,-37.82
2019-10-02T05:50:00Z,147.16,-37.84
2019-10-02T05:50:00Z,147.16,-37.86
2019-10-02T06:10:00Z,147.14,-37.84
2019-10-02T06:10:00Z,147.16,-37.84
2019-10-02T06:10:00Z,147.14,-37.86
2019-10-02T06:10:00Z,147.16,-37.86
2019-10-02T06:10:00Z,144.17999,-38.34
2019-10-02T06:10:00Z,144.17999,-38.36
2019-10-02T06:20:00Z,141.44,-37.34
2019-10-02T06:20:00Z,141.45999,-37.34
2019-10-02T06:20:00Z,141.48,-37.34
2019-10-02T06:20:00Z,141.44,-37.36
2019-10-02T06:20:00Z,141.45999,-37.36
2019-10-02T06:20:00Z,141.48,-37.36
2019-10-02T07:00:00Z,141.45999,-37.34
2019-10-02T07:10:00Z,141.45999,-37.36
2019-10-02T07:40:00Z,141.48,-37.36
2019-10-02T23:00:00Z,143.58,-36.14
2019-10-02T23:00:00Z,143.58,-36.16
2019-10-03T01:00:00Z,143.14,-37.25999
2019-10-03T01:10:00Z,143.12,-37.28
2019-10-03T01:10:00Z,143.12,-37.3
2019-10-03T01:20:00Z,143.14,-37.28
2019-10-03T01:20:00Z,143.14,-37.3
2019-10-03T01:30:00Z,143.16,-37.25999
2019-10-03T01:50:00Z,143.16,-37.28
2019-10-03T01:50:00Z,143.16,-37.3
2019-10-03T02:00:00Z,143.14,-37.28
2019-10-03T02:00:00Z,143.16,-37.28
2019-10-03T02:00:00Z,143.14,-37.3
2019-10-03T02:00:00Z,143.16,-37.3
2019-10-03T03:00:00Z,143.14,-37.28
2019-10-03T03:00:00Z,143.16,-37.28
2019-10-03T03:00:00Z,143.14,-37.3
2019-10-03T03:00:00Z,143.16,-37.3
2019-10-03T04:20:00Z,143.16,-37.28
2019-10-03T04:20:00Z,143.16,-37.3
2019-10-03T04:30:00Z,141.14,-36.54
2019-10-03T04:30:00Z,141.16,-36.54
2019-10-03T04:30:00Z,143.14,-37.25999
2019-10-03T04:30:00Z,143.14,-37.28
2019-10-03T04:30:00Z,143.14,-37.3
2019-10-03T05:00:00Z,143.16,-37.28
2019-10-03T05:00:00Z,143.16,-37.3
2019-10-03T05:10:00Z,143.14,-37.28
2019-10-03T05:10:00Z,143.14,-37.3
2019-10-03T05:30:00Z,141.12,-36.54
2019-10-03T05:30:00Z,141.14,-36.54
2019-10-03T05:30:00Z,141.16,-36.54
2019-10-03T06:00:00Z,143.36,-37.32
2019-10-06T03:40:00Z,148.64,-37.48
2019-10-06T03:50:00Z,148.62,-37.46
2019-10-06T04:00:00Z,148.44,-37.07999
2019-10-06T04:00:00Z,148.42,-37.1
2019-10-06T04:00:00Z,148.44,-37.1
2019-10-06T04:00:00Z,148.44,-37.12
2019-10-06T04:10:00Z,148.39999,-37.1
2019-10-06T04:10:00Z,148.39999,-37.12
2019-10-06T04:20:00Z,148.79999,-37.3
2019-10-06T04:40:00Z,148.79999,-37.36
2019-10-06T04:40:00Z,148.84,-37.38
2019-10-06T04:40:00Z,148.86,-37.38
2019-10-14T06:20:00Z,144.73999,-36.86
2019-10-14T21:40:00Z,144.23999,-37.28
2019-10-14T21:50:00Z,144.22,-37.28
2019-10-14T22:10:00Z,144.22,-37.25999
2019-10-14T22:20:00Z,143.62,-36.12
2019-10-14T22:20:00Z,143.64,-36.12
2019-10-14T23:30:00Z,144.22,-37.28
2019-10-15T00:00:00Z,144.22,-37.28
2019-10-15T04:40:00Z,144.73999,-36.86
2019-10-15T05:00:00Z,144.73999,-36.86
2019-10-20T05:00:00Z,143.62,-36.12
2019-10-20T05:00:00Z,143.64,-36.12
2019-10-20T05:40:00Z,143.64,-36.14
2019-10-21T02:10:00Z,143.86,-36.84
2019-10-21T02:10:00Z,143.88,-36.84
2019-10-21T02:50:00Z,143.86,-36.8
2019-10-21T02:50:00Z,143.88,-36.8
2019-10-21T02:50:00Z,143.86,-36.82
2019-10-21T02:50:00Z,143.88,-36.82
2019-10-21T03:30:00Z,143.84,-36.8
2019-10-21T03:30:00Z,143.89999,-36.8
2019-10-21T03:30:00Z,143.84,-36.82
2019-10-21T03:30:00Z,143.89999,-36.82
2019-10-21T03:50:00Z,143.86,-36.8
2019-10-21T03:50:00Z,143.88,-36.8
2019-10-21T03:50:00Z,143.86,-36.82
2019-10-21T03:50:00Z,143.88,-36.82
2019-10-21T03:50:00Z,143.86,-36.84
2019-10-21T03:50:00Z,143.88,-36.84
2019-10-21T04:00:00Z,143.86,-36.8
2019-10-21T04:00:00Z,143.88,-36.8
2019-10-21T04:00:00Z,143.86,-36.82
2019-10-21T04:00:00Z,143.88,-36.82
2019-10-21T04:00:00Z,143.86,-36.84
2019-10-21T04:00:00Z,143.88,-36.84
2019-10-21T04:10:00Z,143.84,-36.8
2019-10-21T04:10:00Z,143.84,-36.82
2019-10-21T04:10:00Z,143.84,-36.84
2019-10-21T05:00:00Z,143.86,-36.8
2019-10-21T05:00:00Z,143.88,-36.8
2019-10-21T05:00:00Z,143.86,-36.82
2019-10-21T05:00:00Z,143.88,-36.82
2019-10-22T03:20:00Z,144.48,-36.88
2019-10-22T03:20:00Z,144.48,-36.9
2019-10-22T03:30:00Z,144.5,-36.88
2019-10-22T03:30:00Z,144.5,-36.9
2019-10-22T03:40:00Z,143.23999,-37.22
2019-10-22T03:50:00Z,143.25999,-37.22
2019-10-22T03:50:00Z,143.25999,-37.24
2019-10-22T04:00:00Z,143.25999,-37.22
2019-10-22T04:10:00Z,144.5,-36.88
2019-10-22T04:10:00Z,144.5,-36.9
2019-10-22T04:10:00Z,143.23999,-37.22
2019-10-22T04:20:00Z,144.48,-36.86
2019-10-22T04:20:00Z,144.48,-36.88
2019-10-22T04:20:00Z,144.48,-36.9
2019-10-22T04:40:00Z,143.25999,-37.24
2019-10-22T05:20:00Z,144.48,-36.88
2019-10-22T05:20:00Z,144.48,-36.9
2019-10-22T05:30:00Z,144.48,-36.88
2019-10-22T05:30:00Z,144.48,-36.9
2019-10-22T06:20:00Z,143.25999,-37.22
2019-10-22T06:50:00Z,143.25999,-37.22
2019-10-22T06:50:00Z,143.25999,-37.24
2019-10-22T07:00:00Z,143.25999,-37.24
2019-10-22T07:10:00Z,143.25999,-37.22
2019-10-22T07:50:00Z,143.23999,-37.22
2019-10-22T08:00:00Z,143.23999,-37.22
2019-10-22T08:10:00Z,143.25999,-37.22
2019-10-23T02:00:00Z,143.25999,-37.24
2019-10-23T02:20:00Z,143.25999,-37.22
2019-10-23T03:10:00Z,143.25999,-37.22
2019-10-23T03:20:00Z,143.28,-37.22
2019-10-23T03:40:00Z,143.25999,-37.24
2019-10-23T03:50:00Z,143.28,-37.24
2019-10-23T04:00:00Z,143.28,-37.24
2019-10-23T04:10:00Z,143.25999,-37.24
2019-10-23T04:40:00Z,143.25999,-37.22
2019-10-23T04:50:00Z,143.28,-37.22
2019-10-23T05:00:00Z,143.25999,-37.24
2019-10-23T05:30:00Z,143.25999,-37.22
2019-10-23T06:50:00Z,143.25999,-37.24
2019-10-23T07:00:00Z,143.25999,-37.24
2019-10-27T23:30:00Z,141.45999,-37.86
2019-10-28T00:10:00Z,141.45999,-37.86
2019-10-28T04:50:00Z,141.48,-37.86
2019-10-28T04:50:00Z,141.5,-37.86
2019-10-28T05:10:00Z,141.48,-37.86
2019-10-28T05:10:00Z,141.5,-37.86
2019-10-28T06:00:00Z,141.48,-37.86
2019-10-28T06:00:00Z,141.5,-37.86
2019-10-28T06:40:00Z,144.26001,-36.7
2019-10-28T06:40:00Z,144.26001,-36.72
2019-10-28T08:10:00Z,144.26001,-36.7
2019-10-28T08:10:00Z,144.26001,-36.72
2019-10-30T05:20:00Z,141.28,-34.8
2019-10-30T05:40:00Z,141.3,-34.8
2019-10-30T05:50:00Z,141.34,-34.64
2019-10-30T05:50:00Z,141.36,-34.64
2019-10-30T05:50:00Z,141.34,-34.66
2019-10-30T05:50:00Z,141.36,-34.66
2019-10-30T05:50:00Z,141.36,-34.68
2019-10-30T06:00:00Z,141.38,-34.68
2019-10-30T06:00:00Z,141.42,-34.9
2019-10-30T06:20:00Z,141.36,-34.7
2019-10-30T06:30:00Z,141.39999,-34.78
2019-10-30T06:30:00Z,141.42,-34.78
2019-10-30T06:40:00Z,142.16,-35.52
2019-10-30T06:50:00Z,141.39999,-34.88
2019-10-30T06:50:00Z,141.42,-34.88
2019-10-30T07:00:00Z,141.62,-35.34
2019-10-30T07:10:00Z,141.62,-35.36
2019-10-30T07:10:00Z,141.66,-35.42
2019-11-01T05:40:00Z,148.95999,-37.56
2019-11-01T05:50:00Z,148.95999,-37.54
2019-11-01T05:50:00Z,148.95999,-37.57999
2019-11-01T05:50:00Z,148.98,-37.57999
2019-11-20T06:00:00Z,141.17999,-37.28
2019-11-20T06:10:00Z,142.45999,-34.6
2019-11-20T06:10:00Z,142.53999,-34.9
2019-11-20T06:30:00Z,141.2,-37.28
2019-11-20T06:40:00Z,141.92,-34.82
2019-11-20T06:40:00Z,141.94,-34.82
2019-11-20T06:50:00Z,141.92,-34.8
2019-11-20T06:50:00Z,141.94,-34.8
2019-11-20T06:50:00Z,142.52,-34.88
2019-11-20T06:50:00Z,142.53999,-34.92
2019-11-20T07:10:00Z,142,-34.84
2019-11-20T07:10:00Z,142,-34.86
2019-11-20T07:10:00Z,142.56,-34.92
2019-11-20T07:10:00Z,141.95999,-34.93999
2019-11-20T07:10:00Z,141.95999,-34.96
2019-11-20T07:40:00Z,142.02,-34.82
2019-11-20T07:40:00Z,142.02,-34.84
2019-11-20T07:40:00Z,142.02,-34.86
2019-11-20T20:40:00Z,148.66,-37.48
2019-11-20T20:40:00Z,148.67999,-37.48
2019-11-20T20:50:00Z,148.64,-37.5
2019-11-20T20:50:00Z,148.66,-37.5
2019-11-20T20:50:00Z,148.66,-37.52
2019-11-20T21:00:00Z,147.76001,-37.6
2019-11-20T21:00:00Z,147.72,-37.64
2019-11-20T21:10:00Z,147.73999,-37.5
2019-11-20T21:10:00Z,147.82001,-37.6
2019-11-20T21:10:00Z,147.84,-37.6
2019-11-20T21:20:00Z,148.17999,-37.2
2019-11-20T21:20:00Z,147.94,-37.34
2019-11-20T21:20:00Z,147.95999,-37.34
2019-11-20T21:20:00Z,147.76001,-37.46
2019-11-20T21:20:00Z,147.76001,-37.48
2019-11-20T21:20:00Z,147.78,-37.48
2019-11-20T21:30:00Z,148.17999,-37.22
2019-11-20T21:30:00Z,148.2,-37.22
2019-11-20T21:30:00Z,148.58,-37.46
2019-11-20T21:30:00Z,147.78,-37.64
2019-11-20T21:30:00Z,147.79999,-37.64
2019-11-20T21:40:00Z,147.95999,-37.32
2019-11-20T21:40:00Z,148.56,-37.46
2019-11-20T21:40:00Z,147.76001,-37.5
2019-11-20T21:40:00Z,147.78,-37.5
2019-11-20T21:40:00Z,147.73999,-37.52
2019-11-20T21:40:00Z,147.76001,-37.52
2019-11-20T21:40:00Z,147.73999,-37.62
2019-11-20T21:40:00Z,147.78,-37.62
2019-11-20T21:50:00Z,148.16,-37.24
2019-11-20T21:50:00Z,148.17999,-37.24
2019-11-20T22:20:00Z,148.48,-37.46
2019-11-20T22:20:00Z,148.45999,-37.48
2019-11-20T23:00:00Z,148,-37.32
2019-11-20T23:00:00Z,148.06,-37.32
2019-11-20T23:00:00Z,147.98,-37.34
2019-11-20T23:00:00Z,148,-37.34
2019-11-20T23:00:00Z,148.01999,-37.34
2019-11-20T23:00:00Z,147.2,-37.66
2019-11-20T23:00:00Z,147.2,-37.68
2019-11-20T23:00:00Z,147.2,-37.74
2019-11-20T23:00:00Z,148.79999,-37.74
2019-11-20T23:00:00Z,147.08,-37.75999
2019-11-20T23:00:00Z,147.08,-37.78
2019-11-20T23:00:00Z,147.10001,-37.78
2019-11-20T23:00:00Z,147.12,-37.8
2019-11-20T23:00:00Z,147.16,-37.8
2019-11-20T23:00:00Z,147.16,-37.82
2019-11-20T23:10:00Z,148.10001,-37.25999
2019-11-20T23:10:00Z,148.12,-37.25999
2019-11-20T23:10:00Z,148.10001,-37.28
2019-11-20T23:10:00Z,148.12,-37.28
2019-11-20T23:10:00Z,148.06,-37.3
2019-11-20T23:10:00Z,147.95999,-37.36
2019-11-20T23:10:00Z,147.98,-37.36
2019-11-20T23:10:00Z,147.98,-37.38
2019-11-20T23:10:00Z,147.94,-37.4
2019-11-20T23:10:00Z,147.95999,-37.4
2019-11-20T23:10:00Z,148.01999,-37.4
2019-11-20T23:10:00Z,148.04001,-37.4
2019-11-20T23:10:00Z,148.04001,-37.42
2019-11-20T23:10:00Z,147.10001,-37.66
2019-11-20T23:10:00Z,147.08,-37.68
2019-11-20T23:10:00Z,147.10001,-37.68
2019-11-20T23:10:00Z,147.08,-37.7
2019-11-20T23:10:00Z,147.2,-37.7
2019-11-20T23:10:00Z,147.08,-37.72
2019-11-20T23:10:00Z,147.2,-37.72
2019-11-20T23:10:00Z,147.08,-37.74
2019-11-20T23:10:00Z,148.78,-37.74
2019-11-20T23:10:00Z,148.82001,-37.74
2019-11-20T23:10:00Z,147.2,-37.75999
2019-11-20T23:10:00Z,147.17999,-37.78
2019-11-20T23:10:00Z,147.2,-37.78
2019-11-20T23:10:00Z,147.10001,-37.8
2019-11-20T23:10:00Z,147.23999,-37.8
2019-11-20T23:10:00Z,146.86,-37.82
2019-11-20T23:10:00Z,147.28,-37.82
2019-11-20T23:10:00Z,146.86,-37.84
2019-11-20T23:10:00Z,146.82001,-37.9
2019-11-20T23:10:00Z,146.73999,-37.92
2019-11-20T23:10:00Z,146.76001,-37.92
2019-11-20T23:10:00Z,146.67999,-37.98
2019-11-20T23:10:00Z,146.48,-38
2019-11-20T23:10:00Z,146.5,-38
2019-11-20T23:10:00Z,146.7,-38
2019-11-20T23:20:00Z,148.14,-37.25999
2019-11-20T23:20:00Z,148.16,-37.25999
2019-11-20T23:20:00Z,148.17999,-37.25999
2019-11-20T23:20:00Z,148.2,-37.25999
2019-11-20T23:20:00Z,148.14,-37.28
2019-11-20T23:20:00Z,148.16,-37.28
2019-11-20T23:20:00Z,148.17999,-37.28
2019-11-20T23:20:00Z,148.2,-37.28
2019-11-20T23:20:00Z,148.08,-37.3
2019-11-20T23:20:00Z,147.92,-37.42
2019-11-20T23:20:00Z,147.94,-37.42
2019-11-20T23:20:00Z,147.92,-37.43999
2019-11-20T23:20:00Z,148,-37.43999
2019-11-20T23:20:00Z,148.01999,-37.43999
2019-11-20T23:20:00Z,148.04001,-37.43999
2019-11-20T23:20:00Z,148.06,-37.43999
2019-11-20T23:20:00Z,147.89999,-37.46
2019-11-20T23:20:00Z,147.92,-37.46
2019-11-20T23:20:00Z,147.10001,-37.74
2019-11-20T23:20:00Z,147.12,-37.74
2019-11-20T23:20:00Z,147.10001,-37.75999
2019-11-20T23:20:00Z,147.12,-37.75999
2019-11-20T23:20:00Z,147.12,-37.78
2019-11-20T23:20:00Z,147.14,-37.8
2019-11-20T23:20:00Z,147.10001,-37.82
2019-11-20T23:20:00Z,147.12,-37.82
2019-11-20T23:20:00Z,147.26001,-37.82
2019-11-20T23:20:00Z,147.28,-37.84
2019-11-20T23:20:00Z,146.39999,-38.02
2019-11-20T23:20:00Z,146.39999,-38.1
2019-11-20T23:20:00Z,146.45999,-38.12
2019-11-20T23:30:00Z,148.12,-37.3
2019-11-20T23:30:00Z,148.14,-37.3
2019-11-20T23:30:00Z,148.16,-37.3
2019-11-20T23:30:00Z,148.17999,-37.3
2019-11-20T23:30:00Z,148.2,-37.3
2019-11-20T23:30:00Z,148.08,-37.32
2019-11-20T23:30:00Z,148.16,-37.32
2019-11-20T23:30:00Z,148.17999,-37.32
2019-11-20T23:30:00Z,148.01999,-37.42
2019-11-20T23:30:00Z,147.89999,-37.43999
2019-11-20T23:30:00Z,147.12,-37.66
2019-11-20T23:30:00Z,147.14,-37.66
2019-11-20T23:30:00Z,147.12,-37.68
2019-11-20T23:30:00Z,147.10001,-37.7
2019-11-20T23:30:00Z,148.76001,-37.74
2019-11-20T23:30:00Z,147.14,-37.75999
2019-11-20T23:30:00Z,147.14,-37.78
2019-11-20T23:30:00Z,146.88,-37.82
2019-11-20T23:30:00Z,147.14,-37.82
2019-11-20T23:30:00Z,146.84,-37.9
2019-11-20T23:30:00Z,146.72,-37.93999
2019-11-20T23:30:00Z,146.72,-37.96
2019-11-20T23:30:00Z,146.7,-37.98
2019-11-20T23:30:00Z,146.42,-38.07999
2019-11-20T23:30:00Z,146.42,-38.1
2019-11-20T23:30:00Z,146.44,-38.1
2019-11-20T23:30:00Z,146.5,-38.1
2019-11-20T23:30:00Z,146.51999,-38.1
2019-11-20T23:30:00Z,146.42,-38.12
2019-11-20T23:30:00Z,146.44,-38.12
2019-11-20T23:40:00Z,147.98,-37.4
2019-11-20T23:40:00Z,148,-37.4
2019-11-20T23:40:00Z,148,-37.42
2019-11-20T23:40:00Z,147.12,-37.64
2019-11-20T23:40:00Z,147.14,-37.64
2019-11-20T23:40:00Z,147.16,-37.66
2019-11-20T23:40:00Z,147.17999,-37.66
2019-11-20T23:40:00Z,147.17999,-37.68
2019-11-20T23:40:00Z,147.22,-37.7
2019-11-20T23:40:00Z,147.23999,-37.7
2019-11-20T23:40:00Z,147.26001,-37.7
2019-11-20T23:40:00Z,147.28,-37.7
2019-11-20T23:40:00Z,147.10001,-37.72
2019-11-20T23:40:00Z,147.22,-37.72
2019-11-20T23:40:00Z,147.23999,-37.72
2019-11-20T23:40:00Z,147.26001,-37.72
2019-11-20T23:40:00Z,147.28,-37.72
2019-11-20T23:40:00Z,147.22,-37.74
2019-11-20T23:40:00Z,147.22,-37.75999
2019-11-20T23:40:00Z,147.23999,-37.75999
2019-11-20T23:40:00Z,147.22,-37.78
2019-11-20T23:40:00Z,147.23999,-37.78
2019-11-20T23:40:00Z,147.26001,-37.8
2019-11-20T23:40:00Z,147.12,-37.82
2019-11-20T23:40:00Z,146.73999,-37.93999
2019-11-20T23:40:00Z,146.76001,-37.93999
2019-11-20T23:40:00Z,146.73999,-37.96
2019-11-20T23:40:00Z,146.76001,-37.96
2019-11-20T23:40:00Z,146.67999,-38
2019-11-20T23:40:00Z,146.51999,-38.07999
2019-11-20T23:40:00Z,146.54001,-38.07999
2019-11-20T23:40:00Z,146.45999,-38.1
2019-11-20T23:50:00Z,148.16,-37.24
2019-11-20T23:50:00Z,148.17999,-37.24
2019-11-20T23:50:00Z,148.2,-37.24
2019-11-20T23:50:00Z,147.95999,-37.42
2019-11-20T23:50:00Z,147.16,-37.64
2019-11-20T23:50:00Z,147.17999,-37.64
2019-11-20T23:50:00Z,147.2,-37.64
2019-11-20T23:50:00Z,147.23999,-37.68
2019-11-20T23:50:00Z,147.26001,-37.68
2019-11-20T23:50:00Z,147.23999,-37.74
2019-11-20T23:50:00Z,147.26001,-37.74
2019-11-20T23:50:00Z,147.28,-37.74
2019-11-20T23:50:00Z,147.26001,-37.75999
2019-11-20T23:50:00Z,147.28,-37.75999
2019-11-20T23:50:00Z,147.26001,-37.78
2019-11-20T23:50:00Z,147.28,-37.78
2019-11-21T00:00:00Z,148.16,-37.32
2019-11-21T00:40:00Z,148.16,-37.3
2019-11-21T04:00:00Z,148.34,-36.88
2019-11-21T04:00:00Z,148.34,-36.9
2019-11-21T04:00:00Z,148.34,-36.96
2019-11-21T04:10:00Z,148.32001,-36.88
2019-11-21T04:10:00Z,148.32001,-36.9
2019-11-21T04:10:00Z,148.32001,-36.92
2019-11-21T04:10:00Z,148.32001,-36.93999
2019-11-21T04:10:00Z,149.01999,-37.48
2019-11-21T04:10:00Z,149.04001,-37.48
2019-11-21T04:10:00Z,149.06,-37.48
2019-11-21T04:10:00Z,149.01999,-37.5
2019-11-21T04:10:00Z,149.04001,-37.5
2019-11-21T04:10:00Z,149.06,-37.5
2019-11-21T04:10:00Z,148.98,-37.54
2019-11-21T04:10:00Z,149,-37.54
2019-11-21T04:20:00Z,148.28,-36.84
2019-11-21T04:20:00Z,148.29999,-36.84
2019-11-21T04:20:00Z,147.79999,-37.16
2019-11-21T04:20:00Z,147.82001,-37.16
2019-11-21T04:20:00Z,147.84,-37.16
2019-11-21T04:20:00Z,147.88,-37.16
2019-11-21T04:20:00Z,147.78,-37.18
2019-11-21T04:20:00Z,149.08,-37.48
2019-11-21T04:20:00Z,149.08,-37.5
2019-11-21T04:30:00Z,148.26001,-36.84
2019-11-21T04:30:00Z,148.26001,-36.86
2019-11-21T04:30:00Z,148.28,-36.86
2019-11-21T04:30:00Z,148.29999,-36.86
2019-11-21T04:30:00Z,148.32001,-36.86
2019-11-21T04:30:00Z,148.36,-36.86
2019-11-21T04:30:00Z,148.36,-36.88
2019-11-21T04:30:00Z,148.29999,-36.92
2019-11-21T04:30:00Z,148.34,-36.92
2019-11-21T04:30:00Z,148.29999,-36.93999
2019-11-21T04:30:00Z,148.34,-36.93999
2019-11-21T04:30:00Z,148.32001,-36.96
2019-11-21T04:30:00Z,147.79999,-37.18
2019-11-21T04:30:00Z,147.82001,-37.18
2019-11-21T04:30:00Z,149.04001,-37.52
2019-11-21T04:40:00Z,148.26001,-36.82
2019-11-21T04:40:00Z,148.34,-36.86
2019-11-21T04:40:00Z,148.22,-36.88
2019-11-21T04:40:00Z,148.23999,-36.88
2019-11-21T04:40:00Z,148.22,-36.9
2019-11-21T04:40:00Z,148.28,-36.9
2019-11-21T04:40:00Z,148.22,-36.92
2019-11-21T04:40:00Z,148.28,-36.92
2019-11-21T04:40:00Z,147.84,-37.18
2019-11-21T04:40:00Z,147.86,-37.18
2019-11-21T04:40:00Z,149.01999,-37.46
2019-11-21T04:40:00Z,148.98,-37.48
2019-11-21T04:40:00Z,148.98,-37.5
2019-11-21T04:40:00Z,148.98,-37.52
2019-11-21T04:50:00Z,148.23999,-36.86
2019-11-21T04:50:00Z,148.26001,-36.88
2019-11-21T04:50:00Z,148.28,-36.88
2019-11-21T04:50:00Z,148.29999,-36.88
2019-11-21T04:50:00Z,148.23999,-36.9
2019-11-21T04:50:00Z,148.26001,-36.9
2019-11-21T04:50:00Z,148.29999,-36.9
2019-11-21T04:50:00Z,148.23999,-36.92
2019-11-21T04:50:00Z,148.26001,-36.92
2019-11-21T04:50:00Z,148.26001,-36.96
2019-11-21T04:50:00Z,149,-37.48
2019-11-21T04:50:00Z,149,-37.5
2019-11-21T05:00:00Z,148.23999,-36.86
2019-11-21T05:00:00Z,148.23999,-36.88
2019-11-21T05:00:00Z,148.23999,-36.9
2019-11-21T05:00:00Z,148.26001,-36.9
2019-11-21T05:00:00Z,148.23999,-36.92
2019-11-21T05:00:00Z,148.26001,-36.92
2019-11-21T05:00:00Z,149,-37.48
2019-11-21T05:00:00Z,149.01999,-37.48
2019-11-21T05:00:00Z,149.04001,-37.48
2019-11-21T05:00:00Z,149,-37.5
2019-11-21T05:00:00Z,149.01999,-37.5
2019-11-21T05:00:00Z,149.04001,-37.5
2019-11-21T05:00:00Z,148.98,-37.54
2019-11-21T05:00:00Z,149,-37.54
2019-11-21T05:10:00Z,148.23999,-36.84
2019-11-21T05:10:00Z,149.06,-37.48
2019-11-21T05:10:00Z,149.06,-37.5
2019-11-21T05:20:00Z,148.26001,-36.84
2019-11-21T05:20:00Z,149,-37.46
2019-11-21T05:20:00Z,149,-37.52
2019-11-21T05:20:00Z,149.01999,-37.52
2019-11-21T05:20:00Z,149.2,-37.6
2019-11-21T05:20:00Z,149.22,-37.6
2019-11-21T05:30:00Z,148.28,-36.9
2019-11-21T05:30:00Z,148.28,-36.92
2019-11-21T05:30:00Z,149.2,-37.62
2019-11-21T05:40:00Z,148.28,-36.93999
2019-11-21T05:50:00Z,148.22,-36.88
2019-11-21T22:30:00Z,147.60001,-37.43999
2019-11-21T23:00:00Z,147.60001,-37.43999
2019-11-22T01:30:00Z,147.60001,-37.43999
2019-11-22T01:30:00Z,147.62,-37.43999
2019-11-22T02:00:00Z,147.42,-36.9
2019-11-22T02:10:00Z,147.14,-36.38
2019-11-22T02:10:00Z,147.14,-36.4
2019-11-22T02:10:00Z,147.14,-36.42
2019-11-22T02:20:00Z,147.16,-36.4
2019-11-22T02:20:00Z,147.16,-36.42
2019-11-22T02:20:00Z,147.17999,-36.42
2019-11-22T02:30:00Z,147.60001,-37.43999
2019-11-22T02:30:00Z,147.60001,-37.46
2019-11-22T03:30:00Z,147.42,-36.9
2019-11-22T03:30:00Z,147.42,-36.92
2019-11-22T03:40:00Z,147.60001,-37.43999
2019-11-22T03:50:00Z,147.62,-37.43999
2019-11-22T04:00:00Z,147.42,-36.9
2019-11-22T04:00:00Z,147.44,-36.9
2019-11-22T04:00:00Z,147.45999,-36.9
2019-11-22T04:00:00Z,147.42,-36.92
2019-11-22T04:00:00Z,147.44,-36.92
2019-11-22T04:00:00Z,147.45999,-36.92
2019-11-22T04:00:00Z,147.94,-37.72
2019-11-22T04:00:00Z,147.94,-37.74
2019-11-22T04:10:00Z,147.60001,-37.43999
2019-11-22T04:10:00Z,147.62,-37.43999
2019-11-22T04:10:00Z,147.95999,-37.7
2019-11-22T04:20:00Z,148.29999,-37.34
2019-11-22T04:20:00Z,148.29999,-37.36
2019-11-22T04:20:00Z,147.92,-37.7
2019-11-22T04:20:00Z,147.94,-37.7
2019-11-22T04:30:00Z,148.32001,-37.32
2019-11-22T04:30:00Z,148.32001,-37.34
2019-11-22T04:30:00Z,148.32001,-37.36
2019-11-22T04:30:00Z,147.60001,-37.46
2019-11-22T04:30:00Z,147.60001,-37.48
2019-11-22T04:40:00Z,147.14,-36.4
2019-11-22T04:40:00Z,147.14,-36.42
2019-11-22T04:40:00Z,147.39999,-36.9
2019-11-22T04:40:00Z,148.29999,-37.32
2019-11-22T04:50:00Z,147.14,-36.57999
2019-11-22T04:50:00Z,147.14,-36.6
2019-11-22T04:50:00Z,147.32001,-37.64
2019-11-22T05:00:00Z,147.14,-36.57999
2019-11-22T05:00:00Z,147.14,-36.6
2019-11-22T05:00:00Z,147.44,-36.9
