N.rep,data.type,N.col,expr,time
316,data.table,13318,utils::stack-0,279068000
316,data.table,13318,nc::capture_melt_single-4,193862680
316,data.table,13318,nc::capture_melt_single-0,189731760
316,data.table,13318,tidyr::pivot_longer-0,217534800
316,data.table,13318,nc::capture_melt_single-4,241401120
316,data.table,13318,utils::stack-4,1882045040
316,data.table,13318,data.table::melt-4,53693960
316,data.table,13318,tidyr::pivot_longer-4,286248200
316,data.table,13318,utils::stack-0,268065520
316,data.table,13318,tidyfast::dt_pivot_longer-4,1411360600
316,data.table,13318,tidyr::gather-0,690049600
316,data.table,13318,tidyfast::dt_pivot_longer-0,37722360
316,data.table,13318,nc::capture_melt_single-0,168628200
316,data.table,13318,tidyr::pivot_longer-4,274968720
316,data.table,13318,tidyr::pivot_longer-0,266919720
316,data.table,13318,tidyr::pivot_longer-4,261681600
316,data.table,13318,utils::stack-4,1879224800
316,data.table,13318,utils::stack-4,1634543720
316,data.table,13318,reshape2::melt-4,1928093720
316,data.table,13318,nc::capture_melt_single-4,213056720
316,data.table,13318,utils::stack-0,264386200
316,data.table,13318,utils::stack-0,274501760
316,data.table,13318,tidyr::pivot_longer-0,217246400
316,data.table,13318,tidyr::gather-4,2276361200
316,data.table,13318,tidyr::gather-0,673273360
316,data.table,13318,tidyr::pivot_longer-4,268634320
316,data.table,13318,tidyr::gather-4,2017120120
1000,data.table,42046,reshape2::melt-4,6161714360
1000,data.table,42046,tidyr::pivot_longer-4,994590560
1000,data.table,42046,data.table::melt-4,198708880
1000,data.table,42046,data.table::melt-4,204089280
1000,data.table,42046,data.table::melt-4,234331120
1000,data.table,42046,tidyr::pivot_longer-4,1054054160
1000,data.table,42046,tidyr::gather-0,2561641960
1000,data.table,42046,data.table::melt-0,104390320
1000,data.table,42046,tidyr::gather-0,2335896320
1000,data.table,42046,data.table::melt-4,196776560
1000,data.table,42046,utils::stack-4,5559984880
1000,data.table,42046,reshape2::melt-0,1928638400
1000,data.table,42046,tidyfast::dt_pivot_longer-0,162496240
1000,data.table,42046,utils::stack-0,1261068400
1000,data.table,42046,nc::capture_melt_single-4,704629320
1000,data.table,42046,utils::stack-0,941712440
1000,data.table,42046,tidyr::pivot_longer-4,1008764960
1000,data.table,42046,tidyr::pivot_longer-0,1156076160
1000,data.table,42046,data.table::melt-4,199101560
1000,data.table,42046,nc::capture_melt_single-4,760012120
1000,data.table,42046,data.table::melt-0,112483360
1000,data.table,42046,nc::capture_melt_single-4,736199080
1000,data.table,42046,data.table::melt-0,114246960
1000,data.table,42046,tidyfast::dt_pivot_longer-0,254514360
1000,data.table,42046,utils::stack-4,5576669400
1000,data.table,42046,utils::stack-0,934043320
1000,data.table,42046,tidyfast::dt_pivot_longer-4,4490273880
1000,data.table,42046,tidyr::gather-4,6719721720
1000,data.table,42046,data.table::melt-0,103419680
1000,data.table,42046,nc::capture_melt_single-0,679630480
1000,data.table,42046,reshape2::melt-4,6623047280
1000,data.table,42046,data.table::melt-0,112679960
1000,data.table,42046,tidyfast::dt_pivot_longer-0,173850760
1000,data.table,42046,nc::capture_melt_single-0,673051560
1000,data.table,42046,nc::capture_melt_single-4,776128000
1000,data.table,42046,utils::stack-0,1337835360
1000,data.table,42046,data.table::melt-4,192562320
1000,data.table,42046,data.table::melt-0,110354320
1000,data.table,42046,reshape2::melt-0,1969013480
1000,data.table,42046,tidyr::gather-4,7523648120
1000,data.table,42046,tidyr::pivot_longer-4,1061948800
1000,data.table,42046,tidyr::gather-0,3022102600
1000,data.table,42046,tidyr::pivot_longer-4,1043834880
1000,data.table,42046,nc::capture_melt_single-4,1204288880
1000,data.table,42046,nc::capture_melt_single-4,904033040
1000,data.table,42046,reshape2::melt-0,2186704640
1000,data.table,42046,nc::capture_melt_single-4,787104680
1000,data.table,42046,nc::capture_melt_single-0,668455240
1000,data.table,42046,nc::capture_melt_single-4,810701880
1000,data.table,42046,utils::stack-0,1484018320
1000,data.table,42046,utils::stack-0,1017443280
1000,data.table,42046,tidyr::gather-4,7590472520
1000,data.table,42046,nc::capture_melt_single-0,704627920
1000,data.table,42046,reshape2::melt-0,2152467000
1000,data.table,42046,utils::stack-0,1039262200
1000,data.table,42046,utils::stack-4,5719551880
1000,data.table,42046,nc::capture_melt_single-0,673731600
1000,data.table,42046,tidyr::pivot_longer-0,908456120
1000,data.table,42046,tidyr::gather-4,6786371680
1000,data.table,42046,tidyr::gather-0,2451943840
1000,data.table,42046,tidyr::pivot_longer-0,913104040
1000,data.table,42046,nc::capture_melt_single-4,1031675840
1000,data.table,42046,tidyfast::dt_pivot_longer-0,158607120
1000,data.table,42046,tidyr::gather-0,2388175360
1000,data.table,42046,tidyfast::dt_pivot_longer-0,155887360
1000,data.table,42046,utils::stack-0,926685480
1000,data.table,42046,tidyr::gather-0,2698188280
1000,data.table,42046,reshape2::melt-0,1868902320
1000,data.table,42046,reshape2::melt-4,6286159480
1000,data.table,42046,tidyr::gather-4,6800576880
1000,data.table,42046,tidyr::pivot_longer-4,1012885720
1000,data.table,42046,tidyr::gather-0,2544146600
1000,data.table,42046,tidyr::pivot_longer-0,915519720
1000,data.table,42046,reshape2::melt-0,2150022360
1000,data.table,42046,tidyr::pivot_longer-4,1105759200
1000,data.table,42046,tidyfast::dt_pivot_longer-4,4486430000
1000,data.table,42046,utils::stack-4,5661094880
1000,data.table,42046,reshape2::melt-4,6242711800
1000,data.table,42046,utils::stack-4,5343730800
1000,data.table,42046,tidyfast::dt_pivot_longer-0,168771680
1000,data.table,42046,tidyr::pivot_longer-0,892369360
1000,data.table,42046,tidyfast::dt_pivot_longer-0,155725320
1000,data.table,42046,tidyfast::dt_pivot_longer-4,4473282640
1000,data.table,42046,tidyr::pivot_longer-0,1290756400
1000,data.table,42046,data.table::melt-4,192371600
1000,data.table,42046,nc::capture_melt_single-4,740451280
1000,data.table,42046,utils::stack-4,5465333480
1000,data.table,42046,utils::stack-0,946275200
1000,data.table,42046,tidyfast::dt_pivot_longer-0,153144880
1000,data.table,42046,tidyr::gather-4,6678456240
1000,data.table,42046,nc::capture_melt_single-0,631482840
1000,data.table,42046,tidyr::gather-4,6659406200
1000,data.table,42046,reshape2::melt-0,2233385920
1000,data.table,42046,tidyr::gather-0,2358117920
1000,data.table,42046,data.table::melt-0,103699640
1000,data.table,42046,data.table::melt-4,194929800
1000,data.table,42046,utils::stack-4,5419674920
1000,data.table,42046,utils::stack-4,5337331360
1000,data.table,42046,tidyfast::dt_pivot_longer-4,4482686320
1000,data.table,42046,tidyfast::dt_pivot_longer-4,4528150600
1000,data.table,42046,tidyfast::dt_pivot_longer-4,4502258120
1000,data.table,42046,tidyr::gather-4,6973451240
1000,data.table,42046,nc::capture_melt_single-0,616974840
1000,data.table,42046,reshape2::melt-0,1944705760
1000,data.table,42046,utils::stack-0,969808960
1000,data.table,42046,tidyr::pivot_longer-0,879256120
1000,data.table,42046,data.table::melt-4,188629400
1000,data.table,42046,tidyr::pivot_longer-0,968905280
1000,data.table,42046,reshape2::melt-4,6416619080
1000,data.table,42046,utils::stack-4,5383908520
1000,data.table,42046,reshape2::melt-4,6609679440
1000,data.table,42046,nc::capture_melt_single-0,644396000
1000,data.table,42046,utils::stack-4,5408015360
1000,data.table,42046,tidyr::gather-4,6833034920
1000,data.table,42046,tidyr::pivot_longer-4,977543600
1000,data.table,42046,tidyr::gather-0,2497999920
1000,data.table,42046,tidyr::pivot_longer-4,1026412920
1000,data.table,42046,data.table::melt-0,104137920
1000,data.table,42046,nc::capture_melt_single-0,1008948920
1000,data.table,42046,tidyfast::dt_pivot_longer-4,4473248240
1000,data.table,42046,reshape2::melt-4,6312444040
1000,data.table,42046,reshape2::melt-0,1964734960
1000,data.table,42046,tidyr::gather-4,6602912480
1000,data.table,42046,reshape2::melt-0,1952964000
1000,data.table,42046,tidyfast::dt_pivot_longer-4,4459347960
1000,data.table,42046,reshape2::melt-4,6303959240
1000,data.table,42046,tidyr::pivot_longer-0,1251711080
1000,data.table,42046,reshape2::melt-4,6258532880
1000,data.table,42046,data.table::melt-4,186738640
1000,data.table,42046,tidyr::pivot_longer-0,927201920
1000,data.table,42046,tidyfast::dt_pivot_longer-4,4502685720
1000,data.table,42046,tidyr::gather-0,2578079200
1000,data.table,42046,tidyr::pivot_longer-4,1012489960
1000,data.table,42046,tidyfast::dt_pivot_longer-0,153186760
1000,data.table,42046,tidyfast::dt_pivot_longer-0,161514680
1000,data.table,42046,data.table::melt-0,111479440
1000,data.table,42046,nc::capture_melt_single-0,1054843160
1000,data.table,42046,tidyfast::dt_pivot_longer-4,4488141000
1000,data.table,42046,reshape2::melt-4,6270285640
1000,data.table,42046,data.table::melt-0,114606440
