N.rep,data.type,N.col,expr,time
1000,data.table,42046,utils::stack-alone,889380280
1000,data.table,42046,tidyr::gather-alone,2510549800
1000,data.table,42046,reshape2::melt-alone,1924911280
1000,data.table,42046,utils::stack,5328436320
1000,data.table,42046,reshape2::melt-alone,2039311600
1000,data.table,42046,tidyfast::dt_pivot_longer,4578269280
1000,data.table,42046,reshape2::melt-alone,2246296720
1000,data.table,42046,reshape2::melt,6298026360
1000,data.table,42046,utils::stack-alone,1008829360
1000,data.table,42046,tidyr::pivot_longer,1004355880
1000,data.table,42046,nc::capture_melt_single,737646280
1000,data.table,42046,nc::capture_melt_single,1029417040
1000,data.table,42046,utils::stack,5540708800
1000,data.table,42046,data.table::melt,242433840
1000,data.table,42046,tidyr::gather,6763036440
1000,data.table,42046,utils::stack-alone,926249600
1000,data.table,42046,utils::stack,5326859320
1000,data.table,42046,utils::stack-alone,1195467360
1000,data.table,42046,utils::stack-alone,912446440
1000,data.table,42046,tidyr::pivot_longer,943603960
1000,data.table,42046,tidyfast::dt_pivot_longer,4578334600
1000,data.table,42046,tidyr::pivot_longer,995001200
1000,data.table,42046,utils::stack-alone,958808200
1000,data.table,42046,reshape2::melt-alone,2177443040
1000,data.table,42046,tidyfast::dt_pivot_longer,4560307320
1000,data.table,42046,data.table::melt,235815680
1000,data.table,42046,tidyr::gather-alone,2398153200
1000,data.table,42046,nc::capture_melt_single,698318720
1000,data.table,42046,tidyr::gather,6883855400
1000,data.table,42046,tidyfast::dt_pivot_longer,4555285960
1000,data.table,42046,tidyfast::dt_pivot_longer,4506931160
1000,data.table,42046,tidyfast::dt_pivot_longer-alone,207372280
1000,data.table,42046,utils::stack-alone,989601880
1000,data.table,42046,tidyfast::dt_pivot_longer-alone,205158560
1000,data.table,42046,utils::stack,5314687560
1000,data.table,42046,utils::stack,5612299520
1000,data.table,42046,tidyr::gather,6862269920
1000,data.table,42046,reshape2::melt-alone,1969319760
1000,data.table,42046,nc::capture_melt_single,732295400
1000,data.table,42046,data.table::melt,245613120
1000,data.table,42046,tidyr::gather,6936489440
1000,data.table,42046,reshape2::melt-alone,1927278200
1000,data.table,42046,reshape2::melt,6347114480
1000,data.table,42046,tidyfast::dt_pivot_longer,4544124360
1000,data.table,42046,data.table::melt,294396240
1000,data.table,42046,tidyr::gather,6883556240
1000,data.table,42046,tidyr::gather,6672334440
1000,data.table,42046,tidyr::gather-alone,2414709080
1000,data.table,42046,tidyr::gather-alone,2344175840
1000,data.table,42046,tidyfast::dt_pivot_longer-alone,205919480
1000,data.table,42046,nc::capture_melt_single,1016252760
1000,data.table,42046,tidyr::pivot_longer,967961080
1000,data.table,42046,tidyfast::dt_pivot_longer-alone,202291760
1000,data.table,42046,nc::capture_melt_single,753928320
1000,data.table,42046,tidyfast::dt_pivot_longer,4564369240
1000,data.table,42046,reshape2::melt,6570603880
1000,data.table,42046,reshape2::melt,6348503320
1000,data.table,42046,reshape2::melt-alone,2026837200
1000,data.table,42046,tidyfast::dt_pivot_longer-alone,245185680
1000,data.table,42046,tidyr::gather-alone,2610491800
1000,data.table,42046,reshape2::melt-alone,1915492760
1000,data.table,42046,utils::stack,5302166440
1000,data.table,42046,data.table::melt,241110520
1000,data.table,42046,tidyr::gather-alone,2590023400
1000,data.table,42046,tidyr::pivot_longer,926822640
1000,data.table,42046,nc::capture_melt_single,690792240
1000,data.table,42046,tidyr::gather,6639001760
1000,data.table,42046,tidyfast::dt_pivot_longer-alone,202176440
1000,data.table,42046,data.table::melt,241645000
1000,data.table,42046,reshape2::melt,6617054080
1000,data.table,42046,utils::stack-alone,963612000
1000,data.table,42046,reshape2::melt,6323359440
1000,data.table,42046,nc::capture_melt_single,720397560
1000,data.table,42046,reshape2::melt,6427595400
1000,data.table,42046,reshape2::melt,6602080240
1000,data.table,42046,tidyr::pivot_longer,982769200
1000,data.table,42046,data.table::melt,276378960
1000,data.table,42046,data.table::melt,243590560
1000,data.table,42046,nc::capture_melt_single,800236200
1000,data.table,42046,tidyfast::dt_pivot_longer-alone,215753280
1000,data.table,42046,tidyfast::dt_pivot_longer-alone,201554840
1000,data.table,42046,utils::stack-alone,1298494320
1000,data.table,42046,tidyfast::dt_pivot_longer-alone,237925720
1000,data.table,42046,tidyr::gather,6660762960
1000,data.table,42046,tidyfast::dt_pivot_longer,4527707520
1000,data.table,42046,tidyr::gather-alone,2428462400
1000,data.table,42046,reshape2::melt-alone,1981832080
1000,data.table,42046,data.table::melt,250449320
1000,data.table,42046,reshape2::melt-alone,2220568760
1000,data.table,42046,tidyfast::dt_pivot_longer,4520115120
1000,data.table,42046,tidyfast::dt_pivot_longer,4802315880
1000,data.table,42046,tidyr::pivot_longer,1010167480
1000,data.table,42046,reshape2::melt,6356552000
