0.022343	0.002739	0.001019	0.000965	0.000616	0.000773	0.000616	0.000574	0.000492	0.000466	0.000587	0.000529	0.000399	0.000603	0.000605	0.000586	0.000498	0.000855	0.000659	0.000986	0.000985	0.000867	0.000946	0.000917	0.00096	0.000841	0.000947	0.000954	0.001172	0.001326	0.001296	0.00112	0.001355	0.001118	0.001563	0.001573	0.001642	0.002248	0.002258	0.002585	0.002799	0.002575	0.003286	0.003732	0.003482	0.003824	0.004224	0.004624	0.004612	0.005882	0.006419	0.005396	0.006973	0.00723	0.00833	0.008436	0.009105	0.00954	0.011266	0.011556	0.013751	0.013098	0.015744	0.017602	0.018585	0.021648	0.022937	0.024029	0.02945	0.032195	0.035028	0.034921	0.043821	0.04858	0.056691	0.062693	0.071526	0.070248	0.086968	0.085198	0.101673	0.094283	0.116477	0.129108	0.149897	0.167009	0.202562	0.191737	0.215894	0.219319	0.252083	0.261385	0.290251	0.294143	0.366196	0.352645	0.425764	0.476196	0.724572	0.655419	0.589684
0.022978	0.002891	0.001696	0.000977	0.000825	0.000728	0.000607	0.000595	0.000334	0.000365	0.000523	0.000447	0.000506	0.00048	0.000543	0.000508	0.000449	0.000776	0.000751	0.000688	0.000888	0.000789	0.000853	0.001086	0.000743	0.000923	0.001193	0.001029	0.001096	0.001088	0.001149	0.001351	0.001447	0.001749	0.001995	0.001525	0.001816	0.001838	0.002236	0.002433	0.002623	0.002472	0.002812	0.003506	0.003067	0.003749	0.004184	0.004711	0.004991	0.005197	0.006427	0.006792	0.006371	0.007104	0.00903	0.007649	0.009638	0.010199	0.010487	0.01216	0.012605	0.013276	0.015536	0.019075	0.018557	0.023489	0.021457	0.025078	0.027719	0.031251	0.034985	0.037019	0.042465	0.05095	0.057372	0.064044	0.070984	0.069909	0.09114	0.091082	0.103587	0.098696	0.110968	0.130994	0.156654	0.169421	0.189776	0.203553	0.207382	0.234359	0.284496	0.236087	0.289979	0.316598	0.319815	0.426482	0.373911	0.434628	0.669969	0.304196	0.69184
0.02129	0.00295	0.001371	0.000894	0.000756	0.000617	0.000648	0.000575	0.000495	0.00046	0.000571	0.000377	0.00041	0.000451	0.000492	0.000486	0.000737	0.000539	0.000619	0.000541	0.000628	0.000659	0.000651	0.000732	0.001027	0.000993	0.000939	0.000852	0.000939	0.001211	0.000942	0.001266	0.001564	0.001415	0.0016	0.001686	0.001902	0.001721	0.002145	0.00217	0.002166	0.002694	0.002974	0.003017	0.003584	0.003618	0.004426	0.004412	0.005336	0.005235	0.005164	0.006226	0.008451	0.006734	0.007964	0.007774	0.01006	0.009652	0.011372	0.011768	0.013513	0.012	0.015796	0.018249	0.018859	0.02147	0.020689	0.024989	0.030136	0.031765	0.034949	0.034544	0.039954	0.045634	0.051965	0.05866	0.066965	0.071938	0.0834	0.093776	0.098332	0.091171	0.121969	0.132239	0.153635	0.157527	0.196052	0.191689	0.202335	0.235453	0.246127	0.242334	0.287855	0.337168	0.350559	0.341456	0.403915	0.538798	0.481992	0.492698	0.572225
0.021159	0.00259	0.001413	0.000958	0.000852	0.000793	0.000568	0.0005	0.00052	0.000332	0.0003	0.000359	0.000343	0.000359	0.000315	0.000556	0.000518	0.00068	0.000848	0.000728	0.000703	0.000855	0.000755	0.000743	0.000694	0.000862	0.000815	0.000943	0.001003	0.000916	0.000911	0.00102	0.001253	0.00109	0.001275	0.001364	0.001405	0.001563	0.001908	0.002411	0.001812	0.002208	0.00296	0.002772	0.002719	0.003693	0.004225	0.004322	0.004697	0.005016	0.006332	0.005215	0.006926	0.008234	0.006982	0.007289	0.007899	0.010178	0.010796	0.012005	0.011842	0.012497	0.014941	0.017844	0.018561	0.020517	0.021321	0.022722	0.025898	0.030926	0.033588	0.0321	0.044233	0.048455	0.047786	0.059593	0.065158	0.066125	0.083601	0.088719	0.090418	0.094515	0.113615	0.13316	0.134127	0.159762	0.182549	0.172902	0.213106	0.221556	0.226913	0.238769	0.297997	0.360195	0.317486	0.369	0.435877	0.302243	0.389402	0.598074	0.684463
0.019823	0.002485	0.001224	0.000754	0.000636	0.000537	0.00056	0.000563	0.000507	0.000252	0.000369	0.000383	0.000416	0.00031	0.000518	0.00056	0.000401	0.000583	0.000585	0.000676	0.000517	0.000513	0.000547	0.000631	0.000766	0.000889	0.000822	0.00091	0.000846	0.001079	0.001037	0.000989	0.001137	0.001213	0.00137	0.001652	0.001747	0.001908	0.001758	0.002235	0.002403	0.002361	0.002732	0.003024	0.002911	0.003428	0.003438	0.004326	0.004942	0.005039	0.006205	0.00507	0.005917	0.00742	0.008533	0.006889	0.008622	0.008846	0.010127	0.011462	0.012676	0.011974	0.014618	0.015965	0.019597	0.020493	0.021305	0.023864	0.025729	0.029589	0.034314	0.03564	0.040054	0.047688	0.052977	0.05534	0.061111	0.066217	0.083638	0.093045	0.093233	0.092618	0.112107	0.122713	0.155239	0.163217	0.180764	0.184089	0.182899	0.212634	0.266985	0.246253	0.271017	0.307908	0.327092	0.286587	0.41128	0.492851	0.551976	0.45117	0.434499
0.01969	0.002258	0.001218	0.000933	0.000903	0.000566	0.000521	0.000468	0.000397	0.00035	0.000324	0.000353	0.000323	0.000398	0.000492	0.000401	0.000604	0.000531	0.000612	0.000456	0.000595	0.000601	0.000812	0.000659	0.000555	0.000581	0.000599	0.000675	0.000825	0.000634	0.000782	0.000868	0.001303	0.001223	0.001186	0.001251	0.001402	0.001415	0.001821	0.001998	0.001985	0.002134	0.003034	0.002756	0.002712	0.003718	0.003444	0.003562	0.004064	0.005333	0.004703	0.004749	0.005302	0.006937	0.007905	0.008272	0.007531	0.007875	0.009735	0.010841	0.011409	0.01195	0.015165	0.016301	0.017673	0.020028	0.021372	0.024791	0.026824	0.027995	0.032372	0.032617	0.042846	0.044922	0.051395	0.055297	0.059644	0.06822	0.08091	0.084603	0.087397	0.087619	0.108889	0.124726	0.145533	0.151953	0.177821	0.19041	0.196597	0.210345	0.225342	0.249841	0.264882	0.284996	0.363427	0.362935	0.328985	0.406292	0.584084	0.636387	0.445154
0.02007	0.00197	0.001339	0.000863	0.000739	0.000468	0.000359	0.000386	0.000316	0.000255	0.000243	0.000481	0.000453	0.000265	0.000365	0.000534	0.00054	0.000372	0.000623	0.000636	0.000638	0.000778	0.000571	0.000707	0.000696	0.000688	0.000895	0.000725	0.000857	0.000813	0.000981	0.000969	0.001027	0.00119	0.001085	0.001215	0.001465	0.001707	0.001712	0.001907	0.001959	0.002216	0.0029	0.00233	0.002374	0.003232	0.003906	0.003189	0.004317	0.005196	0.005824	0.004863	0.006303	0.005791	0.006678	0.007696	0.008936	0.008305	0.009736	0.010399	0.012059	0.011306	0.013534	0.016502	0.018147	0.020495	0.021749	0.024024	0.026725	0.029286	0.034519	0.033813	0.040847	0.047913	0.0535	0.056808	0.067843	0.064839	0.078999	0.092997	0.097989	0.10225	0.110719	0.129008	0.153416	0.162531	0.196125	0.191132	0.209161	0.223446	0.248141	0.239333	0.278287	0.305344	0.341031	0.468601	0.45362	0.510779	0.570328	0.472193	0.540604
0.019593	0.002201	0.001245	0.000776	0.000473	0.00055	0.000413	0.000335	0.000287	0.000366	0.00041	0.000344	0.000319	0.000334	0.000429	0.000435	0.000469	0.000677	0.000527	0.000678	0.000576	0.000642	0.000554	0.000663	0.000743	0.000914	0.00077	0.000743	0.000922	0.000714	0.000976	0.000871	0.00125	0.001058	0.001344	0.001391	0.001416	0.001483	0.001745	0.001943	0.002009	0.002226	0.002915	0.002528	0.00267	0.003105	0.003722	0.003679	0.003861	0.005034	0.004857	0.005085	0.005655	0.00585	0.006276	0.006903	0.008189	0.009281	0.009286	0.0103	0.011504	0.011683	0.012957	0.016426	0.017325	0.019481	0.019758	0.023518	0.026853	0.02991	0.0315	0.032101	0.04112	0.045711	0.05088	0.054706	0.061987	0.064145	0.074703	0.082989	0.088802	0.088444	0.111936	0.128702	0.141796	0.152972	0.164085	0.186504	0.179137	0.234865	0.238651	0.237083	0.264882	0.27994	0.337736	0.349898	0.283386	0.415671	0.483812	0.389689	0.585826
0.01857	0.001685	0.001251	0.000598	0.00064	0.00041	0.000455	0.00043	0.000291	0.000306	0.000393	0.000428	0.000296	0.000243	0.000383	0.000385	0.000519	0.000511	0.000498	0.000503	0.000588	0.00063	0.000579	0.000508	0.000682	0.000609	0.000685	0.000679	0.000582	0.000777	0.000921	0.000865	0.000889	0.000907	0.001268	0.001332	0.001584	0.001461	0.001591	0.001783	0.001904	0.002173	0.003061	0.002428	0.002417	0.002651	0.003365	0.003894	0.003712	0.005157	0.005139	0.004477	0.005837	0.006416	0.007486	0.006567	0.007107	0.008801	0.010238	0.009426	0.011837	0.011551	0.014552	0.015096	0.0155	0.019756	0.017804	0.021419	0.025458	0.02571	0.031812	0.031546	0.039186	0.041803	0.048309	0.053862	0.059315	0.062705	0.074051	0.074272	0.084959	0.081971	0.101407	0.121491	0.135747	0.144837	0.160034	0.174439	0.188378	0.215103	0.234342	0.22238	0.242314	0.272447	0.303935	0.287159	0.340757	0.348391	0.377596	0.491002	0.376248
0.019309	0.001715	0.00103	0.000714	0.000643	0.000466	0.000397	0.000431	0.000376	0.00035	0.000272	0.000278	0.000342	0.000305	0.000314	0.000381	0.00041	0.000501	0.000609	0.000444	0.000556	0.000561	0.000586	0.000567	0.000547	0.000552	0.000664	0.000689	0.000867	0.000796	0.000899	0.001011	0.001122	0.001046	0.001104	0.001312	0.001376	0.001262	0.001742	0.002316	0.001948	0.002008	0.00304	0.002491	0.00244	0.00326	0.003672	0.00371	0.004136	0.005613	0.004662	0.004495	0.005436	0.006591	0.007244	0.006531	0.007992	0.008775	0.010097	0.010508	0.009811	0.010731	0.013816	0.015917	0.017301	0.019704	0.018863	0.020477	0.025413	0.028867	0.031563	0.031745	0.039312	0.045191	0.049489	0.05274	0.062974	0.063395	0.07352	0.08257	0.084703	0.088603	0.110856	0.119922	0.146723	0.150769	0.170197	0.171935	0.205538	0.219095	0.242679	0.233621	0.292504	0.312079	0.315223	0.347133	0.419621	0.472619	0.506133	0.517251	0.413069
