"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"46","time","torus","3","25","1","Dionysus","0.00956767005845904","0.00954106799326837","0.0095406350446865","0.00952525797765702","0.00957697397097945","0.00952996697742492","0.00950711499899626","0.00954615289811045","0.00959434488322586","0.00951722008176148"
"47","time","torus","3","50","1","Dionysus","0.145962228998542","0.14551443408709","0.145257249008864","0.145511019043624","0.146808754070662","0.145834436989389","0.145247406093404","0.145994246006012","0.145370414131321","0.145186576060951"
"48","time","torus","3","75","1","Dionysus","0.770406609051861","0.76849064102862","0.770494567113928","0.772068031015806","0.772296227049083","0.770126755116507","0.770446015056223","0.770073337014765","0.771517532062717","0.780726840137504"
"49","time","torus","3","100","1","Dionysus","2.09431174607016","2.07415763905738","2.08456325507723","2.10895798110869","2.10249720513821","2.08308980101719","2.07889698410872","2.09217414108571","2.0734043760458","2.06472236209083"
"50","time","torus","3","125","1","Dionysus","6.63603504106868","6.63878307817504","6.63818237709347","6.6158660951769","6.61177604505792","6.62215877405833","6.60788022109773","6.63366705412045","6.61676339816768","6.64232222712599"
"51","time","torus","3","150","1","Dionysus","10.0119228770491","10.0976360600907","10.0978303820593","9.98711013107095","10.1379391580122","10.0691472700564","9.91201399103738","10.0182856139727","10.17570728797","9.97761433105916"
"52","time","torus","3","175","1","Dionysus","16.3719732940663","16.5317179090343","16.38354428811","16.6388876291458","16.3865291710244","16.4954913511174","16.5829285440268","16.3592483451357","16.6846955140354","16.2220316249877"
"53","time","torus","3","200","1","Dionysus","31.4194510580273","30.8283224700717","31.4736032760702","30.9753548150184","33.5113220070489","31.7366180891404","35.7960538160987","31.3382714971667","30.8833196291234","30.5899342651246"
"54","time","torus","3","225","1","Dionysus","86.2768371349666","70.7935154840816","70.6620578169823","71.1714697140269","70.851408911054","70.8894987679087","70.8623087849701","70.6576892199228","70.5931072940584","70.3652622899972"
"55","time","torus","3","250","1","Dionysus","122.383468676009","120.668578103068","120.71747961198","120.40457928204","121.399462839006","120.613618051982","120.947460818104","121.591689225985","121.183104288066","120.853493235074"
"56","time","torus","3","275","1","Dionysus","208.380714422092","209.678376177093","210.330770200118","210.132937166025","208.436057224055","208.627662340994","209.355436340091","209.068142293021","210.029507002095","209.315947539057"
"57","time","torus","3","300","1","Dionysus","289.676269853953","289.719335215981","289.616119447863","291.122432658914","291.253230494913","293.53635419393","291.141957863932","291.590380885988","290.485763552948","290.500299898908"
"58","time","torus","3","325","1","Dionysus","361.968598199077","362.70676184108","362.624160015956","362.904939212021","364.753922915086","362.784694127971","364.280818084953","364.048485685955","362.914003382088","363.439891319023"
"59","time","torus","3","350","1","Dionysus","304.216132006026","305.975118305068","306.195663833991","305.57941129501","306.656018433976","304.882921030046","305.205303584109","305.300417685066","306.350312819937","305.200303336023"
"60","time","torus","3","375","1","Dionysus","497.500847214949","494.285636782879","494.756926929927","489.684183832956","483.483265299001","481.960221403977","485.596131865983","494.975972773973","489.075244589942","497.118947544019"
"61","time","torus","3","400","1","Dionysus","485.081508695032","481.517945996136","491.551130947075","489.372334736981","503.908504214021","498.24015094107","504.833123797085","506.780947327032","503.00284273515","485.964355220087"
"62","time","torus","3","425","1","Dionysus","530.799033003976","529.334120430984","528.494892766001","528.239730745088","529.153863564017","526.579396544024","526.342015477014","527.662223862018","529.526346233091","531.650411772076"
"63","time","torus","3","450","1","Dionysus","1412.1518220841","1421.678182884","1407.52943560318","1421.87808566715","1395.03977120004","1417.73890072503","1387.37662723113","1397.49009200907","1397.95927307301","1391.29027706513"
"64","time","torus","3","475","1","Dionysus","1079.20137883502","1068.51889792294","1062.56627202407","1071.49432412104","1055.45337050711","1071.15320530406","1057.38294209295","1038.64600071008","1060.09136348299","1041.813486389"
"65","time","torus","3","500","1","Dionysus","1683.15897650702","1678.25289216591","1702.1777836479","1702.74721418193","1686.62341892987","1670.58855643088","1671.81766806298","1670.70755222999","1669.24037764093","1678.03827737796"
"66","time","torus","3","20","2","Dionysus","0.0178843400208279","0.0179019641363993","0.0179737020516768","0.0179118580417708","0.017792156082578","0.0179030350409448","0.0177814221242443","0.017774272011593","0.0177604970522225","0.0179300969466567"
"67","time","torus","3","40","2","Dionysus","0.622446002089418","0.621574031189084","0.629098962061107","0.627651341143064","0.63298987003509","0.625851221149787","0.623860942083411","0.630700472160242","0.623703483026475","0.622486434178427"
"68","time","torus","3","60","2","Dionysus","3.96274883602746","3.98892523895483","3.99110769596882","4.04329699405935","4.04568295297213","4.00709391292185","3.98319622792769","4.02551339496858","4.05530422599986","3.97549473389518"
"69","time","torus","3","80","2","Dionysus","13.6889172450174","13.7967066019773","13.8100830101175","13.8774128700607","13.878979350091","13.8586532130139","13.8115359850926","13.8096595370444","13.8450072520645","13.7303326750407"
"70","time","torus","3","100","2","Dionysus","49.9881332799559","49.9179563089274","49.9541441418696","50.3315006030025","50.1275878580054","49.9928373199655","50.1074839299545","50.2325786328875","51.3871826338582","51.7371598129394"
"71","time","torus","3","120","2","Dionysus","108.477846664027","107.671986337984","110.197332235985","104.479504282004","104.443527830997","104.19628188503","104.441194317071","104.342102012946","104.779673951096","104.731319447048"
"72","time","torus","3","140","2","Dionysus","209.802657345077","208.033407400013","203.972978702048","204.030128487968","210.587626956054","206.489566037082","213.744878908037","206.074537063017","207.155502096983","208.164431561949"
"73","time","torus","3","160","2","Dionysus","496.271391300019","501.422248125076","498.956697104033","499.699119264027","501.735069195973","506.075431790086","502.398137620999","491.386171798105","512.44591453101","509.904786998057"
"74","time","torus","3","180","2","Dionysus","634.227936030016","645.877468348946","632.902656067978","645.151657272014","659.479021995096","681.768333517015","680.426838750951","670.242323313025","677.858208192047","667.647964313044"
"75","time","torus","3","200","2","Dionysus","2448.60547164211","2440.58320864197","2258.46312897105","2142.65338788403","2050.50378922804","2033.54247486906","1953.26651441609","1922.25451103109","1927.2822865881","2090.76391290908"
"76","time","torus","3","25","1","GUDHI","0.00123783305753022","0.00122454192023724","0.00120335398241878","0.00120621407404542","0.00121267093345523","0.00120897009037435","0.00121686898637563","0.00120898801833391","0.00120417901780456","0.00121920206584036"
"77","time","torus","3","50","1","GUDHI","0.00772644812241197","0.00769114412833005","0.00771180703304708","0.00775909912772477","0.00766678212676197","0.00772534706629813","0.00774057605303824","0.0077162841334939","0.00769820204004645","0.007689573103562"
"78","time","torus","3","75","1","GUDHI","0.0274357260204852","0.0272768001304939","0.027210662025027","0.0272591671673581","0.0272773110773414","0.0274339221650735","0.0273224920965731","0.0272847621235996","0.0273279801476747","0.0273833710234612"
"79","time","torus","3","100","1","GUDHI","0.0650721079437062","0.0653303719591349","0.0650876340223476","0.0647085099481046","0.0648547830060124","0.0649236709577963","0.0649583560880274","0.0646811840124428","0.0650359119754285","0.0651119709946215"
"80","time","torus","3","125","1","GUDHI","0.136434964020737","0.136257961974479","0.137289311969653","0.138044763938524","0.139521619072184","0.137947296025231","0.140309998998418","0.138715740060434","0.140127530088648","0.138935873052105"
"81","time","torus","3","150","1","GUDHI","0.299371002940461","0.302901714923792","0.288188306964003","0.293405005009845","0.285875676898286","0.287616886897013","0.296267177909613","0.297427574987523","0.291218365891837","0.298897471977398"
"82","time","torus","3","175","1","GUDHI","0.590618129004724","0.600681046023965","0.589244983973913","0.581159832072444","0.586176925920881","0.599428800982423","0.591917066951282","0.595264793955721","0.575095513020642","0.588720188941807"
"83","time","torus","3","200","1","GUDHI","1.0267499050824","1.00207357003819","1.02909632294904","1.03330483904574","1.06519280606881","1.0003386879107","1.0259949809406","1.01287044608034","0.996805159025826","0.978057990898378"
"84","time","torus","3","225","1","GUDHI","1.58923330693506","1.58644137496594","1.58342280203942","1.59098101302516","1.54381514596753","1.5309587380616","1.5370952070225","1.57727709796745","1.58655678306241","1.55440853210166"
"85","time","torus","3","250","1","GUDHI","2.1444808250526","2.18622034799773","2.30744986305945","2.17185794503894","2.10812851099763","2.14400937198661","2.14812476199586","2.12372924899682","2.15637751005124","2.11075638607144"
"86","time","torus","3","275","1","GUDHI","2.82233460189309","2.82673671888188","2.87513289984781","2.82738604897168","2.83392156392802","2.96446430683136","3.0512149479473","3.00339967489708","2.77764091594145","2.70385088690091"
"87","time","torus","3","300","1","GUDHI","3.77960828098003","3.89019169507083","3.90240897296462","3.82199126691557","4.60713623196352","3.92260999896098","3.99520472495351","4.43079726898577","4.2686133160023","3.69624648999888"
"88","time","torus","3","325","1","GUDHI","4.99944617401343","5.24066816095728","5.15664675808512","4.88945634500124","4.89524384005927","4.95170688594226","5.17273122200277","5.61004892992787","5.19236391503364","5.1368514370406"
"89","time","torus","3","350","1","GUDHI","6.52091939304955","6.60355123504996","6.69301225396339","6.50065615901258","6.51215193199459","6.53268044011202","6.46981323207729","6.82236288907006","6.51460392400622","6.45592976897024"
"90","time","torus","3","375","1","GUDHI","8.5860415949719","8.64208071609028","9.13019498903304","10.1438430520939","9.7517910200404","9.15528252907097","9.1953849560814","9.17067682405468","9.3348453650251","9.12538599409163"
"91","time","torus","3","400","1","GUDHI","11.0752825029194","10.7859711579513","10.6832918279106","10.8887837940129","10.7195131250191","10.7090300339041","10.9852239909815","10.7021326519316","10.8236981888767","10.7007492749253"
"92","time","torus","3","425","1","GUDHI","12.2347968799295","12.6730839429656","12.3355621519731","12.3581329259323","12.7517185029574","12.1796553049935","12.4123434729408","12.2957635668572","12.2211150469957","12.1128913519206"
"93","time","torus","3","450","1","GUDHI","14.6472547269659","14.832056659041","14.7528843281325","15.4240596150048","14.4900482580997","15.0697444069665","15.5775114290882","15.8840810640249","16.4767951921094","16.6069283151301"
"94","time","torus","3","475","1","GUDHI","18.7987244190881","18.3725807411829","18.8643960331101","18.6064705580939","19.4400986970868","19.0873782321578","19.0246519522043","18.9674381570658","18.6998217431828","21.4739053691737"
"95","time","torus","3","500","1","GUDHI","22.5145739999134","22.3498906049645","22.4133064668858","21.8549755609129","21.5751590388827","21.732109662029","21.5226532289525","20.7794353999197","20.8781603180105","21.6010463999119"
"96","time","torus","3","20","2","GUDHI","0.00384833395946771","0.00354701397009194","0.00353990192525089","0.00354335794690996","0.00354085792787373","0.00356120895594358","0.00356110488064587","0.00354748696554452","0.00355059397406876","0.00358676596079022"
"97","time","torus","3","40","2","GUDHI","0.0588114560814574","0.0509749121265486","0.0530022730818018","0.0534730539657176","0.0539091300452128","0.0664345611585304","0.0681582960532978","0.0504511090693995","0.0499426500173286","0.0505135580897331"
"98","time","torus","3","60","2","GUDHI","0.416117834975012","0.397923959069885","0.420329266111366","0.410205162013881","0.348479820066132","0.325926044140942","0.310269172070548","0.351169383036904","0.452724611153826","0.356863194960169"
"99","time","torus","3","80","2","GUDHI","1.56445107108448","1.72539521905128","1.53641800105106","1.53673729114234","1.5652824951103","1.56975269503891","1.64074102812447","1.75940776511561","1.60003227915149","1.59330002812203"
"100","time","torus","3","100","2","GUDHI","4.62366941000801","4.99432667309884","4.5041593570495","4.70900244906079","5.01758877106477","5.07076455710921","5.06510866805911","4.66815937007777","4.85763680108357","5.24920741200913"
"101","time","torus","3","120","2","GUDHI","9.60509789607022","9.62850255297963","9.85883346793707","9.4249982200563","9.65580300905276","9.56300170405302","9.69065881602","9.65565542702097","9.6013742989162","9.62810758908745"
"102","time","torus","3","140","2","GUDHI","19.3106942729792","18.9887697359081","19.8352802699665","18.5889902979834","18.3934908908559","18.5227312098723","18.5350396599388","18.7047021649778","18.8443469799822","18.4288285708753"
"103","time","torus","3","160","2","GUDHI","34.1504835641244","33.2526380821364","32.5464799320325","32.4728961410001","33.1713510721456","32.2275896961801","31.1999763711356","31.7228701821296","31.8441716381349","32.175422045053"
"104","time","torus","3","180","2","GUDHI","50.808871324989","51.5458955649519","49.6979370719055","51.1437143359799","52.1954635790316","53.0011351919966","53.1284636589698","54.4553493100684","54.4817025100347","51.6111817780184"
"105","time","torus","3","200","2","GUDHI","84.9693492819788","86.1659072459443","86.4116534920176","85.8836994339945","87.7834048279328","89.0331095759757","86.5016724648885","85.6589956020471","85.6699402789818","84.5420310399495"
"106","time","torus","3","220","2","GUDHI","140.410361914081","137.584380643093","142.182539492031","140.840644851094","137.658883939148","141.067597323097","140.277225998114","138.823470967007","137.956560925115","139.786328928079"
"107","time","torus","3","240","2","GUDHI","199.150245122029","198.114069762058","201.031284510042","200.214423054014","198.64045003592","198.098438426037","200.939678112045","195.081885562045","198.600154874963","193.939510699944"
"108","time","torus","3","260","2","GUDHI","324.923774850904","340.121468329919","333.668263390078","333.669623347931","329.006777132978","342.046729261056","343.968319133972","331.604182160925","330.41162478691","343.177204743959"
"109","time","torus","3","280","2","GUDHI","437.74202564999","436.711867136997","448.064733813051","438.297187800054","434.257471175981","449.680796704022","426.308891154942","452.074550491991","435.662656433997","435.882019297103"
"110","time","torus","3","300","2","GUDHI","606.457506072009","596.202059045085","596.503937991103","559.94906548399","569.149412566097","548.374539074022","550.379756177077","559.966820835951","553.952604524093","557.959062379086"
"111","time","torus","3","25","1","GUDHIalpha","0.00342208705842495","0.00340443500317633","0.00339794706087559","0.00339322909712791","0.00340568704996258","0.00341406208463013","0.00338232016656548","0.00341436208691448","0.00339671515394002","0.00339246611110866"
"112","time","torus","3","50","1","GUDHIalpha","0.0104023140156642","0.0102929919958115","0.0102970489533618","0.0102840110193938","0.0103143390733749","0.0103649200173095","0.0103218631120399","0.0103739200858399","0.0103137280093506","0.0104313909541816"
"113","time","torus","3","75","1","GUDHIalpha","0.018084060982801","0.0180021079722792","0.0179326420184225","0.0177597459405661","0.017959514982067","0.0178995269816369","0.017798624932766","0.0177441209089011","0.0178798689739779","0.0188149189343676"
"114","time","torus","3","100","1","GUDHIalpha","0.0277242790907621","0.0277920640073717","0.0276547260582447","0.0276313771028072","0.0276952481362969","0.02754768403247","0.0276842830935493","0.0276832721428946","0.0275693481089547","0.02744681306649"
"115","time","torus","3","125","1","GUDHIalpha","0.0368592989398167","0.0369055349146947","0.0368898739106953","0.0370110789081082","0.0368703939020634","0.0369292078539729","0.0369731149403378","0.0372118449304253","0.0369505858980119","0.0368309909244999"
"116","time","torus","3","150","1","GUDHIalpha","0.0499515989795327","0.049984397017397","0.0499204929219559","0.0501194400712848","0.0499991920078173","0.0498954070499167","0.0502443820005283","0.0500113440211862","0.0500007839873433","0.0498358929762617"
"117","time","torus","3","175","1","GUDHIalpha","0.0685079470276833","0.0662431679666042","0.0661096160765737","0.0664354560431093","0.0661074260715395","0.0661413070047274","0.0660042229574174","0.0661047920584679","0.0663141250843182","0.0663874951424077"
"118","time","torus","3","200","1","GUDHIalpha","0.0762444260763004","0.0763426839839667","0.0758745570201427","0.0760250410530716","0.0759531110525131","0.0762748240958899","0.0761201409623027","0.075955003965646","0.0760503890924156","0.0761590780457482"
"119","time","torus","3","225","1","GUDHIalpha","0.0898395959520712","0.0898946870584041","0.0895921599585563","0.0916971630649641","0.0909227210795507","0.0900189540116116","0.0892676330404356","0.0897361870156601","0.0895760480780154","0.0900403329869732"
"120","time","torus","3","250","1","GUDHIalpha","0.117971310042776","0.118138619000092","0.114785377983935","0.114691148977727","0.116933705983683","0.116038652951829","0.116203867946751","0.116503971978091","0.116621511988342","0.11589262902271"
"121","time","torus","3","275","1","GUDHIalpha","0.137545161996968","0.137338268104941","0.136944207013585","0.13774037908297","0.137769864057191","0.137542824959382","0.134469017968513","0.138320181053132","0.137797123985365","0.137103535002097"
"122","time","torus","3","300","1","GUDHIalpha","0.149688340025023","0.149978377041407","0.152846761979163","0.149280711077154","0.149024642072618","0.148842120077461","0.149010885041207","0.149426547926851","0.149459188105538","0.149350225925446"
"123","time","torus","3","325","1","GUDHIalpha","0.161774576990865","0.162291969987564","0.162854767986573","0.164642747025937","0.163011874072254","0.16206991893705","0.16133406595327","0.161953761009499","0.16181277600117","0.162023873068392"
"124","time","torus","3","350","1","GUDHIalpha","0.185064137913287","0.183473550947383","0.184696985874325","0.184485851903446","0.188402781961486","0.184778221999295","0.184355583856814","0.185121825896204","0.185134576866403","0.183451800839975"
"125","time","torus","3","375","1","GUDHIalpha","0.201771811116487","0.200750557938591","0.201230910024606","0.208291884046048","0.20270334801171","0.201953011099249","0.201239471090958","0.202489685965702","0.202376270084642","0.200827083084732"
"126","time","torus","3","400","1","GUDHIalpha","0.214850040967576","0.218505045049824","0.215144217014313","0.214566464070231","0.214115069014952","0.215306569007225","0.214500000001863","0.214487435063347","0.214429095038213","0.216438659001142"
"127","time","torus","3","425","1","GUDHIalpha","0.244595376076177","0.245195475057699","0.244585266103968","0.244482386042364","0.244678221992217","0.244595975033008","0.243922624038532","0.244875055039302","0.244760948000476","0.244406504090875"
"128","time","torus","3","450","1","GUDHIalpha","0.25727125396952","0.256603237939999","0.257581323967315","0.256857682019472","0.256857923930511","0.257897810894065","0.257924729958177","0.264665754977614","0.264322673901916","0.264257144066505"
"129","time","torus","3","475","1","GUDHIalpha","0.300150448922068","0.312281732913107","0.294484234997071","0.292709041968919","0.2880564868683","0.293004617909901","0.292589232907631","0.298175949952565","0.292444419930689","0.292386309942231"
"130","time","torus","3","500","1","GUDHIalpha","0.305281036067754","0.312589623034","0.316273310105316","0.31326425995212","0.313030167017132","0.313729682122357","0.314453794970177","0.313504740130156","0.316613125032745","0.318274647113867"
"131","time","torus","3","20","2","GUDHIalpha","0.00265969010069966","0.00259101099800318","0.00257171306293458","0.00257386197336018","0.00257740204688162","0.00258049496915191","0.00256634608376771","0.00257138803135604","0.00256216898560524","0.00257017998956144"
"132","time","torus","3","40","2","GUDHIalpha","0.00685945793520659","0.00670536595862359","0.00669183093123138","0.00671148195397109","0.00668949296232313","0.00668604497332126","0.00667013903148472","0.00667706201784313","0.00667118292767555","0.00667482300195843"
"133","time","torus","3","60","2","GUDHIalpha","0.0140664699720219","0.013843446969986","0.0146597779821604","0.0149758809711784","0.014893452054821","0.0148093500174582","0.0140791139565408","0.0140202989568934","0.0139784119091928","0.0141481769969687"
"134","time","torus","3","80","2","GUDHIalpha","0.0195667521329597","0.0194466910324991","0.0193754590582103","0.0193953850539401","0.0192894361680374","0.0193678161595017","0.0195895110955462","0.019421799108386","0.0194603151176125","0.0194099401123822"
"135","time","torus","3","100","2","GUDHIalpha","0.0274256099946797","0.0271576910745353","0.0271779700415209","0.0271651870571077","0.0270809411304072","0.0272818170487881","0.0271364949876443","0.027195067028515","0.0271701120072976","0.0272003550780937"
