-0.16,-0.16,0.15385642793498325,0.01576193453967255,0.01576193453967255,1.
0.16,-0.16,0.15336069621571424,0.01571114894031066,0.03147308347998321,1.
-0.48,-0.16,0.15048361840133886,0.015416404594660755,0.046889488074643965,1.
-0.16,-0.48,0.14653638241356098,0.015012027110489042,0.06190151518513301,1.
0.16,0.16,0.14580313595769503,0.014936909139833374,0.07683842432496639,1.
-0.48,0.16,0.1436545898346342,0.014716799757328647,0.09155522408229504,1.
0.48,0.16,0.14194298646730824,0.014541453295723056,0.10609667737801809,1.
-0.16,0.16,0.14090861671170568,0.014435486527896405,0.1205321639059145,1.
0.48,-0.16,0.13833025610487726,0.014171344485539398,0.1347035083914539,1.
0.16,-0.48,0.13692706235871413,0.014027593273644322,0.14873110166509823,1.
-0.48,0.48,0.13267174897612813,0.013591654574934532,0.16232275624003276,1.
-0.48,-0.48,0.13213908824976842,0.013537085756371527,0.17585984199640428,1.
-0.16,0.48,0.13028999549395975,0.013347654093580325,0.1892074960899846,1.
0.16,0.48,0.12887521244184805,0.013202715606742152,0.20241021169672677,1.
-0.8,-0.16,0.12791320874526163,0.013104162432877191,0.21551437412960395,1.
-0.8,0.16,0.12764064471420233,0.013076239410920374,0.22859061354052432,1.
0.8,0.16,0.11977071086831305,0.01226999826925758,0.2408606118097819,1.
0.48,0.48,0.11829236916725794,0.012118548470038624,0.25297916027982054,1.
-0.16,-0.8,0.11523787593599602,0.011805628671956687,0.2647847889517772,1.
0.8,-0.16,0.11319160215922976,0.011595996654935806,0.27638078560671303,1.
0.48,-0.48,0.11295417012483118,0.01157167275612936,0.2879524583628424,1.
-0.8,0.48,0.11143465672519914,0.011416005092070004,0.2993684634549124,1.
0.16,-0.8,0.10505249937672315,0.010762180304254975,0.3101306437591674,1.
-0.48,0.8,0.10501980777072432,0.010758831188714818,0.3208894749478822,1.
-0.8,-0.48,0.10430737032090139,0.010685845011936647,0.33157531995981887,1.
-0.16,0.8,0.10151580375390248,0.010399860928705696,0.3419751808885246,1.
0.16,0.8,0.09806548343916151,0.01004639033490749,0.3520215712234321,1.
-0.48,-0.8,0.09802634527206679,0.010042380796690403,0.3620639520201225,1.
